Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
20,0.7751996957017878,0.7751453567353149,0.7622126827147747,0.8041623648318208,0.8499157746019672,0.8496440797696029,0.8542085529533229,0.7717220018475249,0.8357333043525512,0.798212248003043,0.7397163505950116,0.8689887518339401,0.7762321360647721,0.8502961473672772
21,0.7890017931858936,0.7889474542194208,0.7850893875998478,0.8091072107808509,0.8381785578438298,0.8437754713905341,0.836928761614954,0.7889474542194207,0.8368472531652448,0.7614247677009183,0.7799815247513993,0.8453513014182471,0.7891648100853121,0.8422539803292942
22,0.7549584306906483,0.7539803292941369,0.7452317556920068,0.7577840569472368,0.7782155083410315,0.7819105580611858,0.7743031027549857,0.7525675161658425,0.7809324566646744,0.7225995761560615,0.7319730478726295,0.7822365918600228,0.7552301255230125,0.7820192359941314
23,0.7369722327881324,0.7369722327881324,0.717681899690268,0.7660435798511114,0.7933217410204858,0.7949519100146715,0.7684888333423897,0.7342552844644895,0.7949519100146715,0.729908167146661,0.7282236591860023,0.7949519100146715,0.7369722327881324,0.7858229636472315
24,0.747079280552084,0.7461011791555725,0.7515894147693312,0.7693039178394827,0.795549638645873,0.7959843503776559,0.7788675759387056,0.7462098570885183,0.7959843503776559,0.6604629679943488,0.7404499266423953,0.7959843503776559,0.7527305330652612,0.7926696734228116
25,0.7793022876704885,0.7775634407433571,0.770662392001304,0.7726185947943269,0.7885942509373471,0.7893006575014943,0.78370374395479,0.7793022876704886,0.7893006575014943,0.7324077596044124,0.7585448024778569,0.7893006575014943,0.7777807966092485,0.7893006575014943
26,0.8257349345215453,0.8230723251643753,0.8192142585448026,0.8556213660816172,0.8639352279519643,0.8604575340977015,0.885073085909906,0.8190512416453839,0.8323371189479976,0.8365483888496441,0.8000326033798837,0.9039287072759875,0.824702494158561,0.8761614954083572
27,0.7866652176275608,0.7881867086888008,0.7890561321523664,0.787317285225235,0.825897951420964,0.8279628321469326,0.8235613758626311,0.791881758408955,0.8225289354996467,0.7808781176982014,0.7821007444438407,0.8305167635711569,0.7883497255882194,0.828940933543444
28,0.7733521708417106,0.7741672553388034,0.7610715644188448,0.7845459979351193,0.8279628321469327,0.8308427973699941,0.8131826332663152,0.771993696679889,0.8308427973699941,0.7851708960495571,0.7469434331359017,0.8308427973699941,0.7780796609248493,0.8265500190186383
29,0.7646307667228168,0.7650111394881268,0.7440906373960766,0.7947345541487801,0.8049502798456774,0.8094060750964518,0.7926696734228114,0.7558278541542139,0.8094060750964516,0.7509101776884204,0.7453947725914253,0.8094060750964516,0.7637070042927782,0.8065261098733902
30,0.807395533336956,0.8069064826387002,0.802396348421453,0.8146769548443188,0.8368472531652448,0.8382057273270662,0.828805086127262,0.8034831277509102,0.8363310329837526,0.7590610226593489,0.7733793403249469,0.8449437591697005,0.8048416019127317,0.8378796935282291
