Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
18,0.9778297016790741,0.9796228875726783,0.9788893115252948,0.9983154920393414,1.0,0.9962506113133728,1.0,0.9738629571265555,0.9711731782861491,0.962750638482856,0.9604955713742325,0.9427267293376081,0.9801662772374069,1.0
19,0.9787534641091127,0.9788621420420583,0.9757104819866326,0.9967940009781014,1.0,0.9898929522360485,0.9796228875726785,0.9714720426017497,0.9403901537792752,0.9565831657881867,0.9665815356191926,0.964136282127914,0.9791881758408956,1.0
20,0.9749497364560127,0.9773406509808183,0.9745150247242298,0.9935336629897299,1.0,0.99315329022442,0.9864695973482585,0.9714177036352769,0.9719610933000055,0.9599521817095038,0.9658751290550454,0.9719610933000055,0.9780470575449656,1.0
21,0.975927837852524,0.9762538716513611,0.974976905939249,0.9829919034939955,0.99733739064283,0.9879910884094985,0.9776666847796555,0.9727218388306255,0.9840515133402162,0.9614465032875075,0.9687550942781069,0.9286257675379015,0.9771232951149269,1.0
22,0.9845677335217085,0.9869043090800413,0.9840786828234528,0.9897842743031027,1.0,0.9977721023746128,0.9888061729065913,0.9773949899472911,0.9706297886214204,0.9709286529370211,0.9683203825463239,0.9395750692821823,0.9873390208118242,1.0
23,0.9623430962343097,0.9656577731891539,0.9575612671846981,0.9947291202521328,0.9982068141063958,0.9714720426017498,0.9797859044720969,0.9607672662065967,0.9661468238874097,0.9411780687931316,0.9493560832472966,0.9661468238874097,0.9654404173232626,1.0
24,0.972884855730044,0.976308210617834,0.9721241101994239,0.9816334293321741,1.0,0.9935880019562028,0.9842960386893441,0.969081128076944,0.9613106558713254,0.9583220127153181,0.9604412324077596,0.9291963266858665,0.9764712275172526,1.0
25,0.9795685486062056,0.981307395533337,0.980166277237407,0.9860348856164756,1.0,0.9946204423191872,0.9878824104765528,0.9754387871542682,0.9664456882030105,0.9663913492365376,0.9684290604792697,0.9354181383470087,0.9811443786339185,1.0
26,0.9721784491658969,0.9734282453947726,0.9691354670434169,0.9844047166222899,0.9995652882682171,0.9932619681573657,0.9800575993044612,0.9669075694180297,0.9672879421833398,0.9478345921860566,0.9474542194207466,0.9672879421833398,0.9731022115959355,1.0
27,0.9800032603379885,0.9826658696951583,0.9800575993044612,0.9866869532141499,1.0,0.988914850839537,0.9838069879910885,0.9781557354779112,0.9697060261913818,0.9580774873661904,0.9527794381350867,0.987203173395642,0.9817964462315927,1.0
28,0.9819051241645385,0.9845677335217085,0.9815247513992285,0.9997826441341086,1.0,0.9971200347769386,0.9889691898060099,0.9779383796120198,0.9378362223550509,0.960468401890996,0.9542465902298539,0.9406618486116394,0.9846764114546541,1.0
29,0.9782100744443841,0.9807096669021355,0.9773406509808183,0.9866869532141499,1.0,0.9919034939955442,0.9829375645275227,0.9754931261207411,0.9712275172526219,0.9525892517524315,0.9644079769602782,0.9712275172526219,0.9811443786339185,1.0
30,0.9726131608976797,0.9738086181600826,0.9720154322664782,0.9862522414823671,1.0,0.9933706460903114,0.9882627832418628,0.9698418736075641,0.983970004890507,0.9515839808726837,0.9599521817095039,0.9295766994511765,0.974406346791284,1.0
