Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
17,0.9179481606259849,0.9170787371624192,0.9193609737542792,0.9510949301744281,0.9957615606151171,0.9854371569852741,0.9487583546160953,0.9115361625821877,0.9549801662772374,0.9349834266152258,0.8371461174808454,1.0,0.921317176547302,1.0
18,0.8730641743194044,0.8726838015540944,0.8780633592349073,0.932021952942455,0.9921208498614356,0.9557680812910939,0.9295766994511765,0.8746943433135902,0.944193881432375,0.9233277183067977,0.8410585230668913,1.0,0.8781720371678531,1.0
19,0.9153398902352877,0.9165896864641636,0.9188175840895505,0.936966798891485,0.9956528826821713,0.9796772265391511,0.9343585285007878,0.9142531109058304,0.9569363690702603,0.9119165353474977,0.8020974841058524,1.0,0.9207194479161007,1.0
20,0.9155572461011792,0.9143617888387764,0.9189262620224964,0.9350105960984623,0.9888605118730642,0.9626147910666739,0.9407705265445852,0.9122425691463348,0.9401184589469108,0.9365592566429386,0.7844916589686464,1.0,0.9182198554583492,1.0
21,0.926642395261642,0.9262076835298593,0.9322393088083465,0.9444655762647394,0.9890778677389556,0.9727761777970984,0.9488126935825681,0.9218605662120306,0.9509862522414824,0.9311796989621258,0.8621963810248329,1.0,0.9321306308754007,1.0
22,0.8376351681791012,0.8397543878715428,0.84958974080313,0.9158289409335435,0.9891322067054285,0.9588110634135739,0.5733304352551215,0.849915774601967,0.9573167418355704,0.9061566049013748,0.8022605010052709,1.0,0.8508395370320058,1.0
23,0.9143074498723034,0.9132206705428463,0.9127316198445906,0.9343585285007879,0.9948921371515513,0.9609302831060152,0.9316959191436179,0.9059392490354833,0.9487040156496224,0.9147149921208498,0.7944900287996522,1.0,0.9150681954029235,1.0
24,0.9376732054556323,0.9371298157909036,0.9426180514046623,0.9553333695593109,0.9982611530728687,0.9794055317067869,0.950768896375591,0.9412052382763679,0.9676683149486496,0.9444927457479759,0.8147041243275552,1.0,0.9448459490300495,1.0
25,0.9463674400912895,0.9462044231918709,0.9463131011248166,0.9549529967940009,0.9973917296093028,0.9728305167635712,0.9615823507036896,0.9411508993098952,0.9595718089441939,0.939873933597783,0.7869912514263979,1.0,0.9452263217953595,1.0
26,0.8849100690104875,0.8845840352116503,0.8874096614682389,0.9043090800412977,0.9848937673205455,0.9266967342281149,0.9231647014073793,0.8828995272509916,0.9001793185893605,0.8826278324186274,0.7364016736401674,1.0,0.8871379666358745,1.0
27,0.9394663913492365,0.9402271368798566,0.9391403575503995,0.948432320817258,0.9977177634081399,0.9697331956746182,0.9629951638319839,0.9333804271042765,0.958702385480628,0.9143889583220127,0.742270282019236,1.0,0.9421290007064066,1.0
28,0.9319676139759823,0.9325653426071837,0.9342770200510786,0.9498723034287888,0.9961962723469,0.9829919034939956,0.9594087920447752,0.9381079171874152,0.9600608596424496,0.9131663315763734,0.7436830951475304,1.0,0.9403358148128022,1.0
29,0.9144704667717221,0.9208281258490464,0.9257186328316036,0.9468836602727816,0.9940227136879858,0.9715263815682226,0.9559854371569853,0.9177851437265662,0.9772319730478727,0.915991957832962,0.8092702276802696,1.0,0.9283269032223007,1.0
30,0.9379449002879965,0.9389230016845079,0.9382165951203608,0.9424550345052437,0.9963049502798458,0.9758734988860512,0.9513666250067924,0.9326740205401294,0.9667717220018476,0.9329185458892572,0.7807422702820193,1.0,0.9394663913492366,1.0
