Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
1,0.6655980003260338,0.6650546106613051,0.6559800032603379,0.7145030701516057,0.9005596913546704,0.8119600065206759,0.6570124436233223,0.6565777318915395,0.8443732000217354,0.8064174319404445,0.6787480302124653,1.0,0.6555452915285551,0.9894310710210292
2,0.7628647503124492,0.7614519371841547,0.7828071510079879,0.796880943324458,0.9420746617399337,0.8366570667825898,0.7775906102265936,0.7728631201434548,0.9181655164918763,0.879747867195566,0.7621583437483019,1.0,0.7828614899744606,0.9964679671792642
3,0.7435744172145846,0.7428136716839645,0.7496603814595447,0.7766668477965548,0.9345215454002064,0.8363582024669891,0.7575395315981089,0.7491169917948162,0.8866217464543824,0.8609465847959572,0.7598761071564419,1.0,0.7475955007335761,0.9979894582405041
4,0.7117317828614899,0.7117317828614899,0.7117317828614899,0.7325436070205945,0.8712166494593273,0.7969896212574036,0.7117317828614899,0.7117317828614899,0.8247024941585611,0.8346193555398576,0.7328153018529586,1.0,0.7117317828614899,0.9710916698364398
5,0.7446611965440417,0.7446611965440417,0.7446611965440417,0.7289028962669131,0.9121610606966256,0.7975601804053686,0.2553388034559583,0.7446611965440417,0.8714611748084551,0.8736347334673694,0.694560669456067,1.0,0.7446611965440417,0.9890235287724827
6,0.6932021952942454,0.6932021952942454,0.6931478563277726,0.734662826713036,0.8638265500190186,0.7713416290822148,0.6932021952942454,0.6932021952942454,0.8396185404553606,0.8076400586860838,0.6987447698744769,1.0,0.6932021952942454,0.9757104819866326
7,0.7564527522686517,0.7594413954246589,0.7630549366951042,0.7835678965386079,0.9234907352062164,0.8248926805412161,0.24468836602727817,0.763245123077759,0.885453458675216,0.8840406455469217,0.7630821061783405,1.0,0.7600391240558605,0.9969026789110471
8,0.7353964027604195,0.7353964027604195,0.7353964027604195,0.7270282019235994,0.9301200891159049,0.7881595392055644,0.2646035972395805,0.7353964027604195,0.8538825191544857,0.8764060207574852,0.7162690865619735,0.9999728305167636,0.7353964027604195,0.9803021246535891
9,0.726294625876216,0.726294625876216,0.726294625876216,0.7207520512959843,0.8962940824865511,0.7786773895560506,0.2737053741237842,0.726294625876216,0.8376079986958649,0.8126392436015867,0.680812910938434,1.0,0.726294625876216,0.9669075694180297
10,0.6912459925012227,0.6912459925012227,0.6912459925012227,0.6887464000434712,0.8973536923327718,0.7837852524044993,0.6912459925012227,0.6912459925012227,0.8131554637830789,0.8363853719502256,0.6912459925012227,1.0,0.6912459925012227,0.9789436504917676
11,0.6465793620605336,0.6465793620605336,0.6465793620605336,0.6907569418029669,0.860430364614465,0.7662337662337663,0.6465793620605336,0.6465793620605336,0.7959028419279465,0.8090257023311417,0.6714122697386297,1.0,0.6465793620605336,0.9811443786339183
12,0.7456664674237896,0.7456664674237896,0.7456664674237896,0.7556104982883226,0.9171602456121284,0.8079932619681574,0.7456664674237896,0.7456664674237896,0.8582568059555508,0.8601315002988643,0.720724881812748,0.9999728305167636,0.7456664674237896,0.9773949899472911
13,0.6469053958593708,0.6469053958593708,0.6469053958593708,0.6873879258816498,0.8487203173395641,0.7439547899798945,0.6469053958593708,0.6469053958593708,0.7515350758028583,0.8022333315220345,0.6450035320328206,1.0,0.6469053958593708,0.9783730913438026
14,0.6982285496929849,0.6982285496929849,0.6982285496929849,0.6996957017877519,0.9083301635602891,0.7687333586915178,0.3017714503070152,0.6982285496929849,0.8111720915068196,0.8481225887083628,0.6589958158995817,0.9999728305167636,0.6982285496929849,0.9792425148073683
15,0.7711786121827963,0.7707439004510135,0.7729174591099277,0.7858501331304678,0.9271857849263707,0.8241591044938326,0.24077596044123242,0.7700374938868663,0.8991740477096126,0.8711623104928544,0.7691137314568277,1.0,0.7706895614845406,0.99809813617345
16,0.7612345813182633,0.7612345813182633,0.7612345813182633,0.7556920067380318,0.9186817366733685,0.8050317882953867,0.23876541868173667,0.7612345813182633,0.8575232299081672,0.8602401782318101,0.7292289300657501,1.0,0.7612345813182633,0.9858446992338207
17,0.6564690539585938,0.6564690539585938,0.6564690539585938,0.6903222300711841,0.8583926533717329,0.7871814378090529,0.6564690539585938,0.6564690539585938,0.7893821659512036,0.8198391566592403,0.6707602021409552,1.0,0.6564690539585938,0.9778840406455469
18,0.7741944248220398,0.7741944248220398,0.7742487637885127,0.7697386295712656,0.9325653426071836,0.79511492691409,0.7741944248220398,0.7741944248220398,0.8756452752268652,0.8590447209694071,0.7399065369776667,0.9999728305167636,0.7741944248220398,0.9856816823344021
19,0.7253980329294137,0.7253980329294137,0.7253980329294137,0.7414823670053796,0.9036026734771505,0.7861489974460686,0.2746019670705863,0.7253980329294137,0.878606748899636,0.8479052328424713,0.6831223170135304,0.9999728305167636,0.7253980329294137,0.9751942618051405
20,0.6984730750421128,0.6984730750421128,0.6984187360756399,0.7126012063250559,0.8858066619572895,0.7746291365538228,0.6984730750421128,0.6984730750421128,0.8244851382926696,0.8314133565179591,0.71059066456556,1.0,0.6984730750421128,0.9788621420420583
21,0.7681899690267892,0.7679182741944248,0.7744389501711677,0.7950334184643809,0.9405531706786937,0.8612182796283214,0.7757974243329891,0.766288105200239,0.8783078845840353,0.8524153670597187,0.7709612563169049,1.0,0.7748736619029507,0.9954355268162799
