Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
12,0.9947834592186056,0.9957072216486442,0.9944030864532956,0.9807096669021356,0.9965223061457371,0.981687768298647,0.9962506113133728,0.9878824104765527,0.9643808074770417,0.942916915720263,0.8612726185947943,1.0,1.0,1.0
13,0.9799489213715156,0.9797859044720969,0.9761180242351791,0.9879910884094983,0.9978807803075586,0.979405531706787,0.9910340705319786,0.9752757702548498,0.9887246644568821,0.9585937075476825,0.8787697657990544,1.0,0.9810357007009727,1.0
14,0.9723958050317882,0.9726131608976797,0.9678856708145412,0.9742976688583382,0.9930989512579471,0.9778840406455469,0.9928272564255829,0.9706569581046569,0.959517469977721,0.9362875618105744,0.8639352279519643,1.0,0.9740259740259739,1.0
15,0.9700048905069826,0.9697875346410911,0.9682660435798511,0.9745150247242298,0.9951638319839157,0.9796228875726785,0.99961962723469,0.9650057055914797,0.9802477856871162,0.9483779818507853,0.8864858990382002,1.0,0.971743737434114,1.0
16,0.9509862522414824,0.9506602184426451,0.9475628973536923,0.9775580068467098,0.9975547465087214,0.9807640058686083,0.9821768189969027,0.9443568983317937,0.968456229962506,0.9599521817095039,0.8857794924740531,1.0,0.9509862522414824,1.0
17,0.9469651687224909,0.9459870673259795,0.9456066945606694,0.9727218388306256,0.9968483399445743,0.9773949899472912,0.9915231212302342,0.940064119980438,0.9804379720697712,0.9593544530783025,0.884692713144596,1.0,0.9515296419062109,1.0
18,0.9690267891104711,0.968320382546324,0.9687550942781068,0.9817964462315927,0.9974460685757757,0.9852741400858556,0.9964136282127914,0.9633211976308209,0.9734282453947726,0.9602510460251047,0.9208281258490465,1.0,0.9701135684399282,1.0
19,0.9433244579688095,0.943107102102918,0.9433244579688094,0.9582676737488453,0.9922295277943813,0.9705482801717111,0.9808726838015542,0.9353366298972994,0.9730478726294626,0.9519643536379938,0.8670868880073901,1.0,0.9457153724936151,1.0
20,0.8720860729228931,0.8930065750149433,0.896918980600989,0.9502798456773351,0.9926642395261642,0.9725588219312068,0.9735369233277182,0.895017116774439,0.971363364668804,0.9450633048959409,0.8833885779492475,1.0,0.8996359289246318,1.0
21,0.9629951638319839,0.962940824865511,0.9603868934412867,0.9779927185784927,0.9957615606151171,0.9808183448350812,0.9889148508395371,0.9569091995870238,0.963701570396131,0.959707656360376,0.8623593979242514,1.0,0.9647883497255882,1.0
22,0.989675596370157,0.989675596370157,0.9871488344291691,0.9926642395261642,0.9989132206705429,0.987012987012987,1.0,0.9857631907841112,0.9772319730478727,0.9633483671140575,0.8883877628647503,1.0,0.990816714666087,1.0
23,0.9764712275172527,0.975927837852524,0.9721241101994239,0.9833722762593056,0.99771776340814,0.9827745476281041,0.99961962723469,0.9708743139705484,0.9770961256316906,0.948432320817258,0.8840949845133946,1.0,0.9803836331032985,1.0
24,0.9863065804488399,0.9859262076835299,0.9857631907841112,0.9870673259794599,0.9947291202521328,0.9871216649459327,0.9993479324023257,0.9840243438569799,0.9886703254904092,0.9651687224908982,0.8919197956854862,1.0,0.9891865456719013,1.0
25,0.9752757702548498,0.9747323805901212,0.9697331956746182,0.9806553279356627,0.9949464761180242,0.9764168885507798,0.9981524751399229,0.9711460088029127,0.987393359778297,0.9536760310818888,0.8792588164973102,1.0,0.9763082106178341,1.0
26,0.958376351681791,0.9584306906482639,0.9643536379938054,0.9777753627126012,0.9914144432972885,0.9714177036352769,0.9947834592186056,0.957941639950008,0.9523990653697766,0.9571537249361517,0.8685540401021573,1.0,0.9673966201162854,1.0
