Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
14,0.9413139162093137,0.9409878824104766,0.9395478997989459,0.9677498233983589,0.9936423409226757,0.9679943487474868,0.9827745476281041,0.9342498505678422,0.9708471444873118,0.9496277780796609,0.8552409933163071,1.0,0.9427810683040807,1.0
15,0.8828995272509917,0.8828451882845187,0.8859968483399445,0.9222409389773406,0.9946204423191871,0.9462587621583438,0.9346302233331522,0.8834972558821931,0.9694886703254905,0.9105580611856763,0.8189969026789111,1.0,0.8857251535075802,1.0
16,0.9258816497310222,0.924740531435092,0.9255012769657122,0.9760365157854698,0.9972830516763571,0.9701135684399284,0.9835896321251969,0.9174047709612563,0.9637830788458404,0.9201488887681356,0.8650220072814215,1.0,0.9274031407922622,1.0
17,0.929305004618812,0.9299027332500136,0.9297668858338314,0.9545182850622181,0.9950008150844971,0.971743737434114,0.9608759441395425,0.9253925990327665,0.9638102483290768,0.9396837472151279,0.8517089604955714,1.0,0.9322393088083464,1.0
18,0.9578329620170624,0.9585393685812097,0.952996794000978,0.9718524153670598,0.99771776340814,0.9666902135521382,0.9842960386893441,0.9563658099222953,0.9814160734662828,0.9357170026626093,0.8438298103570071,1.0,0.9612563169048524,1.0
19,0.9544639460957454,0.9547356409281096,0.9514209639732654,0.9740803129924468,0.9991849155029072,0.9784817692767483,0.9895125794707385,0.945389338694778,0.9464489485409987,0.9407161875781123,0.8542628919197955,1.0,0.9583220127153181,1.0
20,0.9065369776666847,0.9063196218007934,0.9081671466608706,0.9435961528011737,0.99543552681628,0.9684833994457426,0.9466391349236537,0.9056675542031191,0.9719610933000055,0.9377818833885779,0.8448079117535184,1.0,0.9092539259903276,1.0
21,0.9256642938651306,0.9256099548986577,0.9255556159321849,0.9395207303157093,0.9920121719284899,0.9542465902298538,0.9456610335271423,0.9208281258490463,0.9657664511220996,0.9355268162799543,0.8444275389882083,1.0,0.9262076835298592,1.0
22,0.9607672662065968,0.9603325544748139,0.9579416399500083,0.974786719556594,0.9984241699722871,0.9728305167635714,0.9897299353366298,0.9588110634135739,0.9761723632016518,0.9464489485409987,0.86252241482367,1.0,0.9663098407868282,1.0
23,0.9206107699831548,0.9206107699831549,0.9188719230560235,0.9585937075476824,0.9919578329620171,0.9575069282182254,0.9646253328261697,0.9175134488942022,0.9447644405803403,0.9318045970765636,0.8195402923436396,1.0,0.9208281258490464,1.0
24,0.9339238167690052,0.934304189534315,0.929305004618812,0.9444112372982666,0.9926099005596913,0.9639732652284955,0.9617453676031081,0.9326196815736565,0.9381079171874152,0.92916915720263,0.8075313807531381,1.0,0.9351736129978807,1.0
25,0.9086561973591263,0.9077867738955605,0.9089278921914906,0.9526435907189045,0.9936966798891486,0.9748953974895398,0.9559310981905124,0.9076237569961421,0.9691082975601804,0.9507960658588274,0.872846818453513,1.0,0.9123512470792804,1.0
26,0.8876813563006032,0.8867032549040917,0.8951257947073847,0.9358800195620278,0.9943487474868228,0.9471281856219095,0.9323479867412922,0.8890941694288974,0.9490572189316959,0.9411508993098952,0.8403521165027442,1.0,0.8959952181709504,1.0
