Iteration,GLMNETRIDGE,GLMNETLASSO,SVMLIN,SVMRAD,RF,EXTRATREES,NNET,LDA,C5,KNN,NB,RPART,GLM,GBM
11,0.6450578709992936,0.6439167527033636,0.6417975330109221,0.6667391186219639,0.8958322012715317,0.758354616095202,0.5418138347008641,0.6383198391566592,0.786556539694615,0.8092702276802693,0.6444058034016193,1.0,0.638428517089605,0.9838069879910885
12,0.6106069662555019,0.6106069662555019,0.6106069662555019,0.6362006194642179,0.8571428571428572,0.7032820735749606,0.6106069662555019,0.6106069662555019,0.7415095364886161,0.7782970167907406,0.6120197793837961,1.0,0.6106069662555019,0.9698147041243276
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,0.6288105200239091,0.637287398793675,0.6513068521436722,0.6868445362169211,0.9456066945606696,0.815193175025811,0.6288648589903819,0.6438080747704178,0.7867738955605065,0.7654186817366734,0.6296799434874748,1.0,0.6459272944628593,0.9975004075422486
16,0.7299896755963702,0.7621040047818289,0.7672118676302777,0.7813943378796935,0.941585611041678,0.8924088463837417,0.7221648644242786,0.7647122751725263,0.8917567787860675,0.8352985926207683,0.7512362114872575,1.0,0.7653100038037277,0.9989132206705429
17,0.6413628212791392,0.6350595011682878,0.6351138401347607,0.7046677172200184,0.8978970819975004,0.7896538607835679,0.6964081943161442,0.6316361462804978,0.7765581698636093,0.8086181600825951,0.652121936640765,1.0,0.6316361462804979,0.9924197141770363
18,0.740368418192686,0.757919904363419,0.7591153616258218,0.7731348149758193,0.9378905613215237,0.873987936749443,0.7306417431940444,0.7593870564581862,0.8798837146117481,0.8314948649676684,0.7591697005922948,1.0,0.7588980057599305,0.9962506113133729
19,0.723197304787263,0.7404770961256317,0.7412650111394883,0.7791664402543064,0.9374015106232679,0.8871923056023475,0.7466173993370646,0.7422159430527631,0.8576862468075857,0.8371189479976091,0.7249361517143945,1.0,0.7406401130250502,0.9962777807966092
20,,,,,,,,,,,,,,
21,0.7383035374667175,0.7546052274085747,0.7547682443079932,0.7744932891376407,0.9592457751453567,0.8982231157963375,0.7423789599521818,0.7554746508721406,0.9000434711731783,0.8351627452045862,0.743465739281639,1.0,0.7546595663750476,0.9996739662011629
22,0.6435363799380537,0.6570124436233222,0.674672607727001,0.7133076128892029,0.9722871270988425,0.8792588164973103,0.737705808835516,0.6724990490680868,0.8914035755039939,0.8273379340324948,0.673151116665761,1.0,0.673911862196381,0.9990218986034886
23,0.7091235124707929,0.7097212411019943,0.7172743574417215,0.728196489702766,0.969841873607564,0.8594250937347172,0.7232516437537359,0.7184698147041244,0.872086072922893,0.8311960006520676,0.6824430799326198,1.0,0.7160789001793186,0.9978264413410857
24,0.8411128620333641,0.8406238113351083,0.8394826930391783,0.9055045373037005,0.984730750421127,0.9523990653697766,0.901483453784709,0.8391566592403413,0.9456066945606695,0.9004781829049612,0.7893278269847308,1.0,0.8424169972287127,1.0
25,0.6565777318915395,0.655980003260338,0.6558441558441559,0.6805955550725424,0.9168613812965278,0.7741944248220399,0.5761017225452372,0.6561973591262295,0.8427158615443134,0.8141063956963538,0.6571754605227409,1.0,0.6558713253273922,0.9960604249307178
26,,,,,,,,,,,,,,
27,0.6469597348258437,0.6469597348258437,0.6469597348258437,0.6752159973917295,0.8500244525349128,0.7431668749660381,0.6469597348258437,0.6469597348258437,0.7530293973808618,0.796690756941803,0.6640765092647938,1.0,0.6469597348258437,0.9593001141118296
28,0.6493506493506493,0.6448405151334021,0.6450035320328207,0.6745095908275824,0.8909416942889746,0.755012769657121,0.5298592620768353,0.6339183828723578,0.7802532195837635,0.7664239526164213,0.6496766831494865,1.0,0.6359832635983262,0.9867956311470956
29,0.5806661957289572,0.5806661957289572,0.5806661957289572,0.5713198934956257,0.8806716296256045,0.7959843503776558,0.5806661957289572,0.5806661957289572,0.7590881921425855,0.805113296745096,0.5617018964299298,1.0,0.5806661957289572,0.9686735858283976
30,0.7175460522740859,0.7402054012932674,0.741129163723306,0.7674020540129326,0.9667445525186111,0.8882247459653317,0.7283051676357116,0.7421072651198175,0.8639080584687279,0.8240504265608868,0.7342281149812531,1.0,0.7413465195891974,0.9972830516763571
