Iteration,GLMNETRIDGE_Class_1,GLMNETRIDGE_Class_2,GLMNETRIDGE_Class_3,GLMNETLASSO_Class_1,GLMNETLASSO_Class_2,GLMNETLASSO_Class_3,SVMLIN_Class_1,SVMLIN_Class_2,SVMLIN_Class_3,SVMRAD_Class_1,SVMRAD_Class_2,SVMRAD_Class_3,RF_Class_1,RF_Class_2,RF_Class_3,EXTRATREES_Class_1,EXTRATREES_Class_2,EXTRATREES_Class_3,NNET_Class_1,NNET_Class_2,NNET_Class_3,LDA_Class_1,LDA_Class_2,LDA_Class_3,C5_Class_1,C5_Class_2,C5_Class_3,KNN_Class_1,KNN_Class_2,KNN_Class_3,NB_Class_1,NB_Class_2,NB_Class_3,RPART_Class_1,RPART_Class_2,RPART_Class_3,GLM_Class_1,GLM_Class_2,GLM_Class_3,GBM_Class_1,GBM_Class_2,GBM_Class_3
11,1.0,0.997457627118644,1.0,0.9998309382924768,0.9971751412429379,1.0,1.0,1.0,1.0,0.9990701606086222,0.9985875706214689,1.0,1.0,1.0,1.0,0.9978867286559595,0.9995291902071562,1.0,1.0,1.0,1.0,1.0,0.9995291902071562,0.9988038277511961,0.9966610312764159,0.9962806026365348,1.0,0.9960270498732037,0.9914783427495293,0.9934210526315789,0.9796280642434488,0.9739171374764595,0.9952153110047847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.9996618765849535,0.9971751412429378,1.0,0.9994082840236687,0.9963276836158192,1.0,1.0,1.0,1.0,0.9987320371935756,0.9984934086629003,1.0,1.0,1.0,1.0,0.9965342349957735,0.9976459510357816,1.0,1.0,0.9999058380414313,1.0,0.9992392223161454,0.9975517890772128,0.998006379585327,0.9941251056635672,0.9979755178907721,0.9940191387559808,0.9959425190194421,0.9889830508474576,0.9916267942583732,0.9700760777683856,0.9442561205273069,0.9984051036682615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,0.9998116760828626,0.9996012759170654,1.0,0.9999058380414313,0.9996012759170654,1.0,0.9995291902071562,1.0,0.9997464074387151,0.99924670433145,1.0,1.0,1.0,1.0,0.9989856297548606,0.9995291902071562,1.0,1.0,1.0,1.0,0.9995773457311918,0.9984934086629002,0.9968102073365231,0.9963651732882501,0.9993408662900188,0.9940191387559808,0.9985629754860523,0.9952448210922787,0.9936204146730463,0.9887573964497041,0.9904896421845575,0.9904306220095693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.989687235841082,0.9867231638418079,0.9980063795853269,0.9893491124260355,0.9860640301318268,0.9980063795853269,0.9928994082840237,0.9878531073446328,1.0,0.9965342349957735,0.9942561205273069,1.0,1.0,1.0,1.0,0.995266272189349,0.9951035781544256,1.0,0.9989010989010989,0.9989642184557438,1.0,0.9907861369399831,0.9850282485875708,0.9940191387559809,0.9927726120033813,0.9833804143126177,0.9928229665071769,0.9948013524936602,0.9885593220338983,0.9892344497607655,0.9754860524091293,0.9745762711864407,0.9828548644338119,1.0,1.0,1.0,0.9964497041420117,0.996045197740113,1.0,1.0,1.0,1.0
15,0.9980557903634827,0.996421845574388,0.9988038277511961,0.9973795435333896,0.9954802259887006,0.9996012759170654,0.9978021978021978,0.9971751412429378,1.0,0.9989856297548605,0.9975517890772129,1.0,1.0,0.9999058380414313,1.0,0.9978021978021978,0.9983992467043314,1.0,0.9986475063398141,0.9979284369114878,1.0,0.9984784446322907,0.9967043314500942,0.9992025518341308,0.9983093829247676,0.9998116760828626,0.9960127591706539,0.9983093829247676,0.9958097928436911,0.9952153110047848,0.9877430262045647,0.9767419962335216,0.9932216905901117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,0.9994350282485875,1.0,0.9998309382924767,0.9991525423728814,1.0,1.0,1.0,1.0,0.9998309382924768,0.9996233521657251,1.0,1.0,1.0,0.9999999999999999,0.9988165680473373,0.9996233521657251,1.0,1.0,1.0,1.0,0.9996618765849535,0.9983992467043314,0.9960127591706539,1.0,1.0,1.0,0.99843617920541,0.9975988700564972,0.992822966507177,0.9945054945054946,0.9922787193973635,0.9932216905901117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,0.9986817325800377,1.0,1.0,0.9987758945386065,1.0,1.0,1.0,1.0,0.9999154691462384,0.9996233521657251,1.0,1.0,1.0,1.0,0.9981403212172444,0.9993408662900188,1.0,1.0,0.9999058380414313,1.0,1.0,0.9999058380414313,0.9996012759170654,0.9992392223161455,0.9991525423728813,1.0,0.9958157227387996,0.9925141242937853,0.992822966507177,0.9804733727810651,0.9774952919020715,0.9916267942583733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.9988165680473373,0.9977401129943503,1.0,0.9983093829247676,0.997457627118644,1.0,0.9987320371935757,0.9979284369114878,1.0,0.9967878275570583,0.9955743879472693,1.0,0.9998309382924767,0.9999058380414313,1.0,0.995519864750634,0.9980225988700565,1.0,1.0,1.0,1.0,0.9965342349957734,0.9945386064030132,0.9996012759170654,0.9956889264581572,0.9951977401129943,1.0,0.9919695688926458,0.9851694915254237,0.9940191387559808,0.9644125105663567,0.9435969868173257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
19,0.9993237531699071,0.9972693032015066,1.0,0.9992392223161455,0.9970809792843691,1.0,0.9989010989010989,0.9988700564971752,1.0,0.9989856297548606,0.998210922787194,1.0,0.9998309382924767,0.9999058380414313,1.0,0.9979712595097211,0.9989642184557439,1.0,0.999323753169907,0.9988700564971751,1.0,0.9989856297548605,0.9978342749529191,0.9992025518341308,0.9993660185967879,0.9992937853107344,1.0,0.9956889264581572,0.992090395480226,0.9866427432216905,0.9802197802197802,0.9816384180790961,0.9880382775119617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.9936601859678783,0.99030131826742,0.9988038277511961,0.9938292476754016,0.9907721280602637,1.0,0.9999154691462384,0.9991525423728813,1.0,0.9944209636517329,0.9929378531073447,1.0,0.9997464074387152,1.0,1.0,0.9965342349957734,0.9989642184557439,1.0,0.9994928148774304,0.9991525423728813,1.0,0.9937447168216399,0.9908662900188325,0.9976076555023924,0.9928994082840237,0.9928907721280603,0.9978070175438596,0.9956466610312764,0.9921374764595103,0.9942185007974481,0.9619188503803889,0.9607344632768362,0.9980063795853269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.9976331360946746,0.9966101694915255,1.0,0.9980557903634827,0.9971751412429379,1.0,0.9999154691462384,0.9988700564971751,1.0,0.9977176669484362,0.9966101694915254,1.0,1.0,1.0,1.0,0.9967878275570583,0.9984934086629002,1.0,1.0,0.9999058380414313,1.0,0.9978021978021978,0.9963276836158192,0.9996012759170654,0.9999154691462384,0.9999058380414313,1.0,0.9953930684699915,0.9905367231638418,0.9956140350877193,0.965469146238377,0.9445386064030132,0.9992025518341308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
22,0.9976331360946745,0.9957627118644068,1.0,0.9973795435333896,0.9953860640301319,1.0,1.0,1.0,1.0,0.9968723584108199,0.9949152542372882,1.0,1.0,1.0,1.0,0.9972104818258665,0.9986817325800377,1.0,0.9994082840236687,0.9990583804143126,1.0,0.9968723584108199,0.9947269303201507,1.0,0.9948858833474219,0.9962806026365348,0.9980063795853269,0.9954353338968722,0.987994350282486,0.9916267942583733,0.9593829247675402,0.9432203389830509,0.9988038277511961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.9940828402366864,0.991713747645951,1.0,0.9939983093829248,0.9913370998116762,0.9996012759170654,0.9960270498732038,0.9854048964218456,1.0,0.9934065934065934,0.9910546139359699,1.0,1.0,0.9999058380414312,1.0,0.996196111580727,0.9984934086629002,1.0,0.9994082840236687,0.9984934086629003,1.0,0.9940828402366864,0.9894538606403014,0.9976076555023923,0.9967032967032967,0.9976459510357816,0.9980063795853269,0.9907438715131023,0.9830508474576272,0.9870414673046252,0.9712595097210482,0.9538606403013183,0.9876395534290271,1.0,1.0,1.0,0.9983093829247676,0.9980225988700565,1.0,1.0,1.0,1.0
24,0.9970414201183432,0.9954802259887006,1.0,0.9953508030431107,0.9935028248587572,1.0,0.9988165680473373,0.9978342749529191,1.0,0.9972104818258665,0.9961393596986816,1.0,1.0,1.0,0.9999999999999999,0.9967032967032967,0.9976459510357816,1.0,1.0,0.9999058380414313,1.0,0.9935756551141166,0.9925612052730697,1.0,0.997971259509721,0.9977401129943503,1.0,0.9948013524936602,0.9902542372881356,0.9962121212121212,0.9751479289940828,0.963276836158192,0.9972089314194577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999154691462384,0.9997175141242938,1.0,1.0,1.0,1.0,0.9993237531699071,0.9997175141242938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974640743871513,0.9996233521657251,0.9960127591706539,0.9952240067624682,0.9902071563088513,0.9932216905901117,0.981825866441251,0.983050847457627,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
26,0.9957734573119189,0.9907721280602636,0.9992025518341308,0.9950972104818259,0.9905838041431262,1.0,0.9992392223161454,0.9967043314500942,1.0,0.9956043956043956,0.9929378531073446,1.0,1.0,1.0,1.0,0.9956889264581572,0.9965160075329567,1.0,0.9997464074387151,0.9996233521657251,1.0,0.9939983093829248,0.9901129943502825,0.9972089314194577,0.9994505494505495,0.9993879472693031,1.0,0.9927303465765004,0.984180790960452,0.9892344497607656,0.9625528317836011,0.9369114877589454,0.9992025518341308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.9950972104818259,0.9926553672316385,1.0,0.9945054945054945,0.9913370998116761,1.0,0.9997464074387152,0.9992467043314501,1.0,0.9937447168216399,0.9919962335216572,1.0,0.9999154691462384,1.0,1.0,0.9950126796280642,0.9973634651600753,1.0,0.9985629754860524,0.9979284369114878,1.0,0.9918005071851226,0.9894538606403014,1.0,0.9996196111580726,0.9995762711864407,1.0,0.9948013524936603,0.9935499058380414,0.9968102073365231,0.9613693998309383,0.9494350282485876,0.9996012759170654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.9884192730346577,0.9817325800376648,1.0,0.9868131868131867,0.9817325800376647,1.0,0.9959425190194421,0.9940677966101694,1.0,0.9942519019442096,0.9926553672316384,1.0,1.0,1.0,1.0,0.9964497041420118,0.9976459510357815,1.0,0.9994928148774304,0.9992467043314501,1.0,0.9895181741335588,0.9821092278719398,0.9984051036682615,1.0,1.0,1.0,0.9927726120033812,0.9897363465160076,0.9988038277511961,0.9801352493660187,0.9720338983050849,0.9940191387559808,1.0,1.0,1.0,0.9970414201183432,0.9967043314500942,1.0,1.0,1.0,1.0
29,0.9995773457311918,0.9988700564971751,1.0,0.9994928148774302,0.998587570621469,1.0,1.0,1.0,1.0,0.9966187658495351,0.9950094161958569,1.0,1.0,1.0,1.0,0.9967032967032967,0.998587570621469,1.0,0.9997464074387152,0.9983992467043314,1.0,0.9978867286559594,0.9959510357815442,0.9984051036682615,0.995984784446323,0.9967043314500942,0.9946172248803827,0.9949704142011834,0.9902071563088513,0.990829346092504,0.9771766694843618,0.950376647834275,0.9848484848484849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.998647506339814,0.998210922787194,1.0,0.998647506339814,0.9983050847457627,1.0,1.0,0.9995291902071562,1.0,0.9967878275570584,0.9960451977401129,1.0,1.0,1.0,1.0,0.9969568892645816,0.9987758945386064,1.0,0.9992392223161455,0.9987758945386065,1.0,0.9956889264581573,0.9930320150659134,0.996810207336523,0.993956043956044,0.9995291902071562,0.9874401913875598,0.9979712595097211,0.9927024482109228,0.9918261562998405,0.9684699915469146,0.9654425612052732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
