Iteration,GLMNETRIDGE_Class_1,GLMNETRIDGE_Class_2,GLMNETRIDGE_Class_3,GLMNETLASSO_Class_1,GLMNETLASSO_Class_2,GLMNETLASSO_Class_3,SVMLIN_Class_1,SVMLIN_Class_2,SVMLIN_Class_3,SVMRAD_Class_1,SVMRAD_Class_2,SVMRAD_Class_3,RF_Class_1,RF_Class_2,RF_Class_3,EXTRATREES_Class_1,EXTRATREES_Class_2,EXTRATREES_Class_3,NNET_Class_1,NNET_Class_2,NNET_Class_3,LDA_Class_1,LDA_Class_2,LDA_Class_3,C5_Class_1,C5_Class_2,C5_Class_3,KNN_Class_1,KNN_Class_2,KNN_Class_3,NB_Class_1,NB_Class_2,NB_Class_3,RPART_Class_1,RPART_Class_2,RPART_Class_3,GLM_Class_1,GLM_Class_2,GLM_Class_3,GBM_Class_1,GBM_Class_2,GBM_Class_3
11,0.993491124260355,0.9794726930320151,0.9816586921850079,0.9929839391377853,0.9796610169491525,0.9812599681020734,0.9938292476754016,0.97015065913371,0.9736842105263158,0.9941673710904481,0.9910546139359698,0.9976076555023924,0.9989010989010989,0.9981167608286252,1.0,0.9974640743871513,0.997834274952919,0.9996012759170654,0.9967032967032967,0.9904896421845574,0.986842105263158,0.9874049027895182,0.9739171374764596,0.9577352472089314,0.977134404057481,0.9745291902071562,1.0,0.9894336432797971,0.9857815442561206,0.9880382775119617,0.9726965342349959,0.9646892655367232,0.9581339712918661,1.0,1.0,1.0,0.9951817413355875,0.9786252354048965,0.9856459330143541,1.0,1.0,1.0
12,0.9908706677937447,0.9854048964218456,0.9964114832535884,0.9904480135249366,0.9842749529190207,0.9964114832535884,0.9900253592561286,0.9838983050847457,0.9980063795853269,0.9934911242603551,0.9916195856873823,0.9988038277511961,0.9993237531699071,0.9985875706214689,1.0,0.9944209636517328,0.9930320150659134,1.0,0.993491124260355,0.9887947269303201,0.9916267942583732,0.99010989010989,0.9835216572504708,0.9896331738437002,0.9820794590025359,0.9800376647834276,1.0,0.9897295012679628,0.9845103578154426,0.993421052631579,0.9656804733727811,0.958286252354049,0.9788676236044658,1.0,1.0,1.0,0.994843617920541,0.9943502824858756,1.0,1.0,1.0,1.0
13,0.9995773457311918,0.9995291902071564,1.0,0.9994082840236687,0.9993408662900188,1.0,1.0,1.0,1.0,0.9932375316990701,0.992467043314501,1.0,0.9996618765849535,0.9994350282485877,1.0,0.9960270498732037,0.9949152542372882,1.0,1.0,1.0,1.0,0.9982248520710059,0.9975517890772129,1.0,0.9873203719357566,0.9847928436911488,0.9978070175438596,0.9846999154691463,0.9821563088512241,0.9992025518341308,0.953592561284869,0.9472693032015066,0.9952153110047847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.9672865595942519,0.9483050847457628,0.9768740031897927,0.9672865595942519,0.9494350282485876,0.9768740031897927,0.9671174978867287,0.9491525423728814,0.9856459330143541,0.9700760777683854,0.9629943502824859,0.9900318979266347,0.997971259509721,0.998210922787194,1.0,0.9857988165680474,0.9878531073446327,0.998006379585327,0.9804733727810651,0.9728813559322034,0.9860446570972887,0.9663567202028741,0.946421845574388,0.9661084529505581,0.9830092983939138,0.9800376647834275,0.9900318979266348,0.9816990701606086,0.9781073446327684,0.9808612440191388,0.9279797125950973,0.9202448210922787,0.967304625199362,1.0,1.0,1.0,0.9657650042265427,0.9306967984934087,0.985645933014354,1.0,1.0,1.0
15,0.9816568047337277,0.9785310734463277,0.9912280701754386,0.9808114961961116,0.9782485875706215,0.9904306220095693,0.9822485207100592,0.9761770244821092,0.9968102073365231,0.9870667793744716,0.9822033898305085,0.9952153110047847,0.9989856297548605,0.9984934086629002,1.0,0.9950126796280642,0.9919020715630886,0.9988038277511961,0.9923076923076922,0.9887947269303201,0.9912280701754386,0.9804733727810651,0.9627118644067797,0.9768740031897927,0.9817413355874894,0.9796610169491525,1.0,0.9837278106508875,0.9734934086629001,0.990231259968102,0.9557058326289095,0.9356873822975519,0.9880382775119617,1.0,1.0,1.0,0.9808114961961116,0.9822975517890772,0.9976076555023923,1.0,1.0,1.0
16,0.9874049027895182,0.9771186440677966,0.9872408293460926,0.9878275570583263,0.977306967984934,0.986842105263158,0.9896027049873203,0.9771186440677967,0.9928229665071769,0.9891800507185123,0.9835216572504708,0.9964114832535885,0.9990701606086221,0.9977401129943503,1.0,0.9967878275570583,0.9940677966101694,0.9992025518341308,0.9854606931530009,0.9784369114877589,0.976475279106858,0.9876584953508031,0.9742937853107345,0.9728867623604466,0.9859678782755706,0.9843691148775895,1.0,0.9923922231614539,0.9879472693032015,0.992822966507177,0.9643279797125951,0.9580979284369116,0.9716905901116428,1.0,1.0,1.0,0.9881656804733727,0.9815442561205273,0.9960127591706539,1.0,1.0,1.0
17,0.9985629754860524,0.9930320150659133,0.992822966507177,0.998647506339814,0.9923728813559323,0.9924242424242424,0.9994928148774302,0.9749529190207157,0.9896331738437001,0.9984784446322909,0.9970809792843691,0.9988038277511961,0.9996618765849535,0.9995291902071564,1.0,0.9985629754860523,0.9991525423728813,1.0,0.9997464074387152,0.996421845574388,0.9916267942583732,0.9965342349957735,0.982015065913371,0.978468899521531,0.9927303465765004,0.9948210922787194,0.9964114832535885,0.9953930684699916,0.9899717514124293,0.9892344497607656,0.9734573119188504,0.9666666666666666,0.9748803827751197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
18,0.9768385460693154,0.9739171374764594,0.9928229665071769,0.9759087066779375,0.9729755178907721,0.9924242424242423,0.9776838546069316,0.9741996233521657,0.9972089314194577,0.9863905325443787,0.9846516007532957,1.0,0.9966187658495351,0.9962335216572504,1.0,0.9914623837700761,0.9946327683615819,1.0,0.9927303465765005,0.992090395480226,1.0,0.9764158918005071,0.9692090395480226,0.9912280701754386,0.9960270498732038,0.993220338983051,0.9980063795853269,0.986094674556213,0.9800847457627119,0.9968102073365231,0.9534234995773456,0.9529190207156308,0.9920255183413078,1.0,1.0,1.0,0.9774302620456466,0.9818267419962335,0.9976076555023923,1.0,1.0,1.0
19,0.9945054945054945,0.9933145009416197,0.9932216905901117,0.9943364327979713,0.9923728813559322,0.9936204146730463,0.9958579881656804,0.9950094161958569,1.0,0.9933220625528318,0.9935969868173258,0.9996012759170654,0.9983939137785292,0.998210922787194,1.0,0.9969568892645815,0.9969868173258004,0.9996012759170654,0.9914623837700761,0.9895480225988701,0.9884370015948962,0.9936601859678783,0.9908662900188324,0.9808612440191388,0.9711327134404057,0.9783898305084745,0.9960127591706539,0.9909974640743872,0.9845574387947269,0.9870414673046253,0.9712595097210481,0.9636534839924671,0.9756778309409888,1.0,1.0,1.0,0.9985629754860523,0.9976459510357816,1.0,1.0,1.0,1.0
20,0.9813186813186814,0.9745762711864406,0.9920255183413078,0.981403212172443,0.9741996233521657,0.9936204146730462,0.9819103972950127,0.971939736346516,0.9932216905901116,0.9803888419273035,0.977683615819209,0.9956140350877193,0.9989856297548605,0.9991525423728813,1.0,0.9931530008453086,0.992090395480226,1.0,0.9894336432797971,0.9860640301318269,0.9964114832535884,0.9757396449704142,0.9696798493408664,0.9864433811802233,0.9745562130177515,0.9824858757062147,0.9956140350877193,0.9830938292476753,0.9777777777777777,0.988237639553429,0.963905325443787,0.9633709981167609,0.9940191387559808,1.0,1.0,1.0,0.9807269653423499,0.9774952919020715,0.9924242424242424,1.0,1.0,1.0
21,0.9890109890109889,0.9790018832391714,0.9812599681020734,0.9884192730346576,0.9785310734463277,0.9808612440191388,0.9906170752324599,0.9742937853107344,0.9904306220095693,0.9860524091293322,0.9823917137476459,0.9900318979266348,0.9989010989010989,0.9989642184557439,1.0,0.995519864750634,0.9967984934086629,0.9988038277511961,0.9974640743871513,0.9961393596986817,0.9992025518341308,0.9852916314454776,0.9727871939736347,0.9704944178628389,0.9892645815722738,0.9880414312617702,1.0,0.9883770076077768,0.9774952919020716,0.9848484848484849,0.9639898562975487,0.9522598870056498,0.9808612440191388,1.0,1.0,1.0,0.9898562975486052,0.9750470809792844,0.9924242424242424,1.0,1.0,1.0
22,0.9834319526627219,0.9718455743879474,0.9936204146730463,0.9823330515638208,0.9709981167608287,0.9940191387559809,0.9812341504649197,0.9599811676082863,0.9928229665071769,0.9754860524091293,0.9676082862523541,0.9956140350877193,0.9973795435333896,0.9970809792843691,1.0,0.9900253592561284,0.9901129943502824,1.0,0.9847844463229078,0.9768361581920906,0.9880382775119618,0.9756551141166526,0.9623352165725046,0.965311004784689,0.9610312764158918,0.9540018832391713,0.9986044657097289,0.9857142857142855,0.9797080979284369,0.9874401913875598,0.9459847844463228,0.9352165725047081,0.9545454545454546,1.0,1.0,1.0,0.984953508030431,0.9648775894538607,0.9948165869218502,1.0,1.0,1.0
23,0.9704987320371935,0.9638418079096046,0.9952153110047847,0.9706677937447168,0.9622410546139359,0.9976076555023923,0.9771766694843619,0.9631826741996234,1.0,0.9745562130177514,0.9692090395480226,0.9980063795853269,0.9974640743871512,0.9965160075329567,1.0,0.987912087912088,0.9870056497175141,1.0,0.9856297548605241,0.9838041431261769,1.0,0.9719357565511412,0.9475517890772127,0.9760765550239234,0.9779797125950972,0.9774482109227872,0.99481658692185,0.9842349957734573,0.972693032015066,0.9946172248803827,0.9480980557903634,0.9294726930320151,0.9896331738437002,1.0,1.0,1.0,0.9777683854606932,0.9751412429378531,1.0,1.0,1.0,1.0
24,0.9892645815722738,0.984934086629002,0.9984051036682615,0.9878275570583264,0.9829566854990583,0.9984051036682615,0.9925612848689772,0.9812617702448211,0.9988038277511961,0.9813186813186813,0.9743879472693031,0.998006379585327,0.9990701606086221,0.9988700564971752,0.9999999999999999,0.9926458157227387,0.9913370998116761,0.9984051036682615,0.9942519019442096,0.9897363465160075,0.9956140350877193,0.9892645815722738,0.9742937853107345,0.9940191387559808,0.9882924767540151,0.9831450094161959,0.9998006379585327,0.9804311073541842,0.9736346516007532,0.9868421052631579,0.91614539306847,0.9116760828625236,0.981658692185008,1.0,1.0,1.0,0.9956889264581573,0.9951977401129943,1.0,1.0,1.0,1.0
25,0.9971259509721047,0.995291902071563,0.9996012759170654,0.9958579881656805,0.9935028248587571,0.9996012759170654,0.9965342349957734,0.9959510357815443,1.0,0.989010989010989,0.988512241054614,1.0,0.9972950126796281,0.9969868173258004,1.0,0.995266272189349,0.993879472693032,1.0,0.993491124260355,0.9903954802259887,0.9952153110047848,0.9966187658495351,0.9943502824858756,0.9984051036682615,0.9864327979712595,0.9901600753295668,0.9980063795853269,0.982713440405748,0.9778248587570622,0.9894338118022328,0.9612848689771768,0.9588512241054614,0.9732854864433812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.9917159763313609,0.9909604519774011,1.0,0.9906170752324598,0.9903954802259888,1.0,0.9874894336432797,0.9853107344632769,1.0,0.9813186813186813,0.9779661016949153,0.9992025518341308,0.998224852071006,0.9978342749529191,1.0,0.992138630600169,0.9892655367231638,1.0,0.9908706677937447,0.9855932203389831,0.9904306220095694,0.9913778529163144,0.9870056497175141,0.9984051036682615,0.9818681318681318,0.9798022598870056,1.0,0.971513102282333,0.9710922787193974,0.9854465709728868,0.9236686390532544,0.9244821092278719,0.9645135566188198,1.0,1.0,1.0,0.9976331360946746,0.9973634651600753,1.0,1.0,1.0,1.0
27,0.9860524091293322,0.9825800376647834,0.9940191387559809,0.9849535080304311,0.9822033898305085,0.9940191387559809,0.9847844463229078,0.9838983050847459,1.0,0.9803043110735419,0.9777777777777777,0.9992025518341308,0.9979712595097211,0.9977401129943503,0.9999999999999999,0.9891800507185122,0.9891713747645952,1.0,0.9901098901098901,0.9874764595103578,0.9964114832535885,0.9831783601014369,0.9720338983050847,0.9780701754385965,0.9800929839391378,0.9778248587570622,1.0,0.9924767540152156,0.9855461393596987,0.9964114832535885,0.9590025359256128,0.9470809792843692,0.9804625199362041,1.0,1.0,1.0,0.9879966187658495,0.9865348399246704,1.0,1.0,1.0,1.0
28,0.985207100591716,0.9805084745762712,1.0,0.9832628909551987,0.9790960451977401,0.9988038277511961,0.9854606931530008,0.9830508474576272,1.0,0.9803888419273034,0.9760828625235405,0.998006379585327,0.999323753169907,0.9991525423728813,1.0,0.9945900253592561,0.993220338983051,0.9996012759170654,0.9871513102282333,0.980979284369115,0.9888357256778308,0.9835164835164835,0.9772128060263653,0.9976076555023924,0.9961115807269654,0.9950564971751412,0.9998006379585327,0.9888419273034657,0.9823446327683616,0.9908293460925041,0.9489433643279798,0.9418079096045197,0.9876395534290271,1.0,1.0,1.0,0.995519864750634,0.9950094161958569,1.0,1.0,1.0,1.0
29,0.9987320371935757,0.9979284369114877,0.9988038277511961,0.9981403212172443,0.9966101694915255,0.9988038277511961,0.9999154691462384,0.9999058380414313,1.0,0.9912087912087911,0.9900188323917137,1.0,0.9998309382924768,0.9999058380414313,1.0,0.9946745562130177,0.9961393596986817,1.0,0.9994928148774302,0.99924670433145,1.0,0.9965342349957734,0.9940677966101695,0.9980063795853269,0.99218089602705,0.9912900188323918,1.0,0.9826711749788674,0.9783427495291902,0.9892344497607655,0.9306001690617076,0.9259887005649717,0.9844497607655502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.9862214708368555,0.9763653483992467,0.9972089314194577,0.9846153846153846,0.9746704331450093,0.9964114832535885,0.9851225697379543,0.9693032015065913,1.0,0.9781910397295013,0.9689265536723164,0.99481658692185,0.9994082840236687,0.9989642184557438,1.0,0.993068469991547,0.9909604519774011,0.9988038277511961,0.9936601859678782,0.9857815442561205,0.9800637958532695,0.98385460693153,0.96864406779661,0.985645933014354,0.9683431952662723,0.9719868173258004,0.9940191387559808,0.9814454775993238,0.9772598870056498,0.983652312599681,0.9278951817413356,0.8964218455743879,0.9605263157894737,1.0,1.0,1.0,0.9897717666948436,0.9886064030131827,1.0,1.0,1.0,1.0
