Iteration,GLMNETRIDGE_Class_1,GLMNETRIDGE_Class_2,GLMNETRIDGE_Class_3,GLMNETLASSO_Class_1,GLMNETLASSO_Class_2,GLMNETLASSO_Class_3,SVMLIN_Class_1,SVMLIN_Class_2,SVMLIN_Class_3,SVMRAD_Class_1,SVMRAD_Class_2,SVMRAD_Class_3,RF_Class_1,RF_Class_2,RF_Class_3,EXTRATREES_Class_1,EXTRATREES_Class_2,EXTRATREES_Class_3,NNET_Class_1,NNET_Class_2,NNET_Class_3,LDA_Class_1,LDA_Class_2,LDA_Class_3,C5_Class_1,C5_Class_2,C5_Class_3,KNN_Class_1,KNN_Class_2,KNN_Class_3,NB_Class_1,NB_Class_2,NB_Class_3,RPART_Class_1,RPART_Class_2,RPART_Class_3,GLM_Class_1,GLM_Class_2,GLM_Class_3,GBM_Class_1,GBM_Class_2,GBM_Class_3
11,0.9558748943364329,0.9296610169491525,0.9609250398724083,0.9543533389687235,0.9299435028248587,0.9581339712918661,0.954945054945055,0.9183615819209039,0.9549441786283891,0.9218934911242603,0.8891713747645951,0.9589314194577352,0.9972104818258665,0.9976459510357816,1.0,0.9607776838546068,0.9772128060263654,0.9996012759170654,0.5014370245139477,0.5108286252354048,0.423444976076555,0.9551986475063398,0.9249529190207156,0.9425837320574163,0.9377430262045646,0.9302730696798494,0.9936204146730462,0.9693575655114117,0.9580508474576271,0.9694976076555024,0.7937447168216398,0.7375706214689265,0.8345295055821371,1.0,1.0,1.0,0.9568892645815723,0.9056497175141243,0.9573365231259968,1.0,1.0,1.0
12,0.9722738799661876,0.9520715630885123,0.976475279106858,0.9728655959425191,0.9546139359698682,0.9780701754385965,0.9768385460693152,0.9539548022598872,0.9784688995215312,0.948013524936602,0.9317325800376648,0.9665071770334928,0.9963651732882501,0.9975517890772129,0.9999999999999999,0.9675401521555368,0.9857815442561205,1.0,0.9761622992392223,0.963276836158192,0.9852472089314195,0.9695688926458158,0.9531073446327685,0.9685007974481659,0.9564666103127641,0.9681732580037665,0.9892344497607656,0.9610735418427726,0.9552730696798494,0.9762759170653907,0.7885883347421809,0.7634651600753296,0.9047049441786285,1.0,1.0,1.0,0.9726120033812342,0.9532956685499059,0.9808612440191388,1.0,1.0,1.0
13,0.979374471682164,0.9703389830508475,0.9920255183413078,0.9792054099746407,0.970527306967985,0.9932216905901117,0.9781910397295013,0.9591337099811676,0.9944178628389154,0.9364327979712594,0.9162900188323918,0.9852472089314195,0.9987320371935756,0.9999058380414313,1.0,0.967962806424345,0.9949152542372881,1.0,0.9786136939983094,0.9650659133709982,0.9397926634768741,0.9782755705832629,0.9580037664783427,0.9681020733652312,0.9752747252747253,0.9755649717514124,0.9968102073365231,0.9822485207100592,0.9818267419962334,0.9577352472089313,0.8018596787827559,0.799623352165725,0.9110845295055822,1.0,1.0,1.0,0.9829247675401521,0.9810734463276836,0.9964114832535885,1.0,1.0,1.0
14,0.9222316145393069,0.887758945386064,0.9501594896331738,0.9221470836855452,0.8887947269303201,0.9477671451355661,0.9221470836855452,0.8769303201506593,0.9385964912280702,0.9151310228233304,0.8815442561205273,0.9397926634768741,0.9843617920540997,0.991713747645951,1.0,0.949535080304311,0.9825800376647834,0.9984051036682615,0.9364327979712594,0.9007532956685499,0.9286283891547049,0.9217244294167372,0.8788135593220339,0.9457735247208932,0.926923076923077,0.9133239171374765,0.9876395534290271,0.9581149619611159,0.9326741996233522,0.9694976076555024,0.8182586644125106,0.7946327683615819,0.8859649122807017,1.0,1.0,1.0,0.9233305156382079,0.8564030131826742,0.9493620414673046,1.0,1.0,1.0
15,0.9590870667793745,0.935216572504708,0.9621212121212122,0.9581572273879965,0.9348399246704331,0.9629186602870813,0.9543533389687235,0.9287193973634651,0.9776714513556619,0.9446322907861369,0.9375706214689266,0.965311004784689,0.9949281487743026,0.997457627118644,1.0,0.9506339814032122,0.9880414312617702,0.9960127591706539,0.9333051563820794,0.9185499058380414,0.918261562998405,0.9524091293322063,0.9422787193973634,0.9342105263157895,0.9598055790363483,0.9637476459510358,0.9495614035087719,0.9609044801352493,0.9532956685499058,0.9750797448165869,0.7995773457311919,0.7593220338983051,0.9222488038277511,1.0,1.0,1.0,0.9560439560439561,0.9204331450094162,0.9760765550239234,1.0,1.0,1.0
16,0.9604395604395605,0.9477401129943503,0.9374003189792663,0.9607776838546068,0.9469868173258004,0.9381977671451356,0.9571428571428571,0.93954802259887,0.9405901116427432,0.9611158072696534,0.9531073446327684,0.9505582137161084,0.9971259509721048,0.9952919020715632,1.0,0.9745562130177515,0.9600753295668549,0.9984051036682615,0.9693998309382924,0.9556497175141243,0.9358054226475279,0.9575655114116652,0.9467043314500942,0.9374003189792663,0.9691039729501268,0.967467043314501,0.9804625199362041,0.9741758241758242,0.962617702448211,0.9690988835725678,0.8723584108199492,0.835969868173258,0.9358054226475279,1.0,1.0,1.0,0.9538461538461539,0.9315442561205274,0.9529505582137161,1.0,1.0,1.0
17,0.9449704142011834,0.9328625235404897,0.937799043062201,0.9448858833474217,0.9339924670433145,0.9385964912280702,0.9467455621301776,0.9337099811676082,0.9425837320574163,0.9389687235841082,0.9349340866290019,0.94377990430622,0.9972104818258665,0.994632768361582,1.0,0.9894336432797972,0.9701506591337099,1.0,0.9550295857988166,0.9453860640301318,0.9549441786283891,0.9482671174978867,0.9387947269303202,0.9350079744816586,0.9348689771766694,0.9217514124293786,0.9874401913875598,0.9624683009298395,0.9505178907721281,0.9704944178628389,0.8834319526627218,0.8634651600753296,0.921451355661882,1.0,1.0,1.0,0.9445477599323753,0.9285310734463277,0.9505582137161085,1.0,1.0,1.0
18,0.9454775993237532,0.9142184557438795,0.9617224880382775,0.9441251056635671,0.9126177024482109,0.960127591706539,0.9346576500422654,0.9117702448210923,0.9665071770334929,0.936770921386306,0.9220338983050848,0.9517543859649122,0.9947590870667793,0.9945386064030132,1.0,0.9607776838546069,0.9836158192090396,0.9984051036682615,0.953169907016061,0.9364406779661016,0.9641148325358851,0.9437024513947591,0.919774011299435,0.9557416267942584,0.9525781910397296,0.9575329566854991,0.9700956937799043,0.9654268808114962,0.9551318267419961,0.9527511961722488,0.8224852071005916,0.7720338983050848,0.8807814992025518,1.0,1.0,1.0,0.9334742180896026,0.8925612052730697,0.9641148325358851,1.0,1.0,1.0
19,0.9642434488588335,0.9431261770244821,0.9800637958532695,0.9635672020287406,0.9445386064030131,0.9800637958532696,0.9601014370245139,0.9285310734463277,0.978468899521531,0.9491969568892646,0.9324858757062147,0.9613237639553428,0.995266272189349,0.9922787193973635,1.0,0.9620456466610313,0.9876647834274953,0.9996012759170654,0.9622992392223163,0.9427495291902072,0.9409888357256778,0.9609467455621302,0.9371939736346515,0.9700956937799043,0.951775147928994,0.9691148775894538,0.9910287081339714,0.9615807269653424,0.9478813559322035,0.9730861244019139,0.8010989010989011,0.7936911487758944,0.8540669856459331,1.0,1.0,1.0,0.9637362637362638,0.9276836158192091,0.9820574162679425,1.0,1.0,1.0
20,0.9445477599323753,0.9120527306967985,0.9469696969696969,0.9440405748098056,0.9106403013182673,0.9465709728867623,0.9469146238377009,0.9033898305084745,0.9696969696969697,0.9439560439560439,0.9157250470809793,0.9641148325358851,0.9920540997464073,0.993220338983051,1.0,0.9605240912933221,0.9681732580037665,0.9972089314194577,0.9592561284868978,0.9423728813559322,0.9577352472089313,0.9422654268808115,0.9080979284369115,0.9477671451355661,0.9643279797125952,0.9526365348399246,0.9892344497607656,0.959425190194421,0.9453389830508474,0.9748803827751196,0.870414201183432,0.8263653483992467,0.9182615629984051,1.0,1.0,1.0,0.9474218089602705,0.8643126177024483,0.9649122807017543,1.0,1.0,1.0
21,0.9292476754015216,0.9051789077212806,0.9290271132376394,0.9278106508875739,0.9046139359698682,0.9274322169059012,0.9288250211327135,0.8894538606403014,0.9246411483253588,0.9181741335587489,0.888512241054614,0.9366028708133971,0.9859678782755705,0.989265536723164,1.0,0.9513947590870668,0.9858757062146893,1.0,0.9407438715131023,0.9145009416195856,0.9374003189792663,0.9274725274725275,0.894632768361582,0.9242424242424242,0.9593829247675402,0.9569679849340866,0.9962121212121212,0.9572696534234996,0.9342749529190206,0.960127591706539,0.843956043956044,0.8045197740112995,0.8935406698564594,1.0,1.0,1.0,0.9295012679628064,0.8702448210922786,0.9354066985645932,1.0,1.0,1.0
22,0.9761622992392224,0.9648775894538606,0.9864433811802232,0.9756551141166526,0.9650659133709981,0.9856459330143541,0.9786136939983094,0.952824858757062,0.9828548644338118,0.9508030431107355,0.9372881355932203,0.9780701754385965,0.9983939137785292,0.9991525423728813,1.0,0.9795435333896871,0.9907721280602636,1.0,0.9768385460693153,0.9623352165725046,0.9493620414673046,0.9782755705832629,0.9615819209039549,0.9708931419457735,0.9507185122569738,0.9401600753295668,0.9886363636363636,0.9777261200338124,0.9754237288135593,0.974481658692185,0.8177514792899409,0.8127118644067797,0.8584529505582137,1.0,1.0,1.0,0.976500422654269,0.9602636534839925,0.9872408293460925,1.0,1.0,1.0
23,0.971513102282333,0.9593220338983052,0.9896331738437001,0.9699915469146239,0.9580037664783427,0.9892344497607655,0.963229078613694,0.948964218455744,0.9944178628389154,0.9491969568892646,0.9401129943502825,0.9832535885167464,0.9973795435333898,0.997457627118644,1.0,0.9658495350803044,0.9804143126177025,1.0,0.9615384615384615,0.9387947269303202,0.9557416267942584,0.9760777683854608,0.9546139359698682,0.9812599681020734,0.9386306001690617,0.952542372881356,0.9840510366826156,0.9620456466610313,0.9546610169491526,0.979066985645933,0.7788672865595941,0.7777777777777777,0.9270334928229665,1.0,1.0,1.0,0.9798816568047337,0.9519774011299436,0.99481658692185,1.0,1.0,1.0
24,0.9307692307692308,0.9189265536723165,0.9585326953748006,0.9304311073541843,0.9188323917137476,0.9565390749601276,0.9355029585798816,0.9106403013182675,0.9844497607655502,0.9418427726120033,0.9308851224105461,0.9844497607655502,0.9944209636517329,0.9966101694915255,1.0,0.9657650042265427,0.9891713747645952,1.0,0.9562130177514793,0.9484934086629002,0.970494417862839,0.9335587489433644,0.9171374764595103,0.9696969696969697,0.9458579881656805,0.9259887005649717,0.995414673046252,0.9671174978867285,0.9615819209039549,0.9471690590111643,0.8289095519864751,0.8114877589453862,0.9226475279106857,1.0,1.0,1.0,0.9312764158918005,0.8966101694915253,0.978468899521531,1.0,1.0,1.0
25,0.9359256128486898,0.9007532956685499,0.9764752791068582,0.9351648351648353,0.9002824858757063,0.9792663476874003,0.9349112426035502,0.8923728813559323,0.9804625199362041,0.9200338123415047,0.8864406779661017,0.9712918660287081,0.996196111580727,0.9966101694915254,1.0,0.9670329670329672,0.9894538606403014,1.0,0.9545224006762468,0.9259887005649717,0.8967304625199363,0.9349957734573119,0.9036723163841807,0.9641148325358851,0.9494505494505494,0.9490583804143127,0.9992025518341308,0.9606508875739644,0.9511299435028249,0.9776714513556619,0.8221470836855452,0.7672316384180792,0.8556618819776713,1.0,1.0,1.0,0.9382079459002535,0.8702448210922787,0.9812599681020734,1.0,1.0,1.0
26,0.9092138630600171,0.8751412429378531,0.9198564593301435,0.9086221470836856,0.8741996233521657,0.9178628389154706,0.9102282333051565,0.8840866290018833,0.9286283891547048,0.9016906170752325,0.8773069679849341,0.9154704944178628,0.9896027049873203,0.9959510357815443,1.0,0.9455621301775148,0.9832391713747646,0.9916267942583732,0.7243448858833473,0.7045197740112995,0.3452950558213716,0.9113271344040575,0.8849340866290019,0.9174641148325359,0.9449281487743026,0.9572033898305085,0.9932216905901116,0.9450972104818258,0.9290489642184556,0.9375996810207337,0.799323753169907,0.7349340866290018,0.8891547049441786,1.0,1.0,1.0,0.908284023668639,0.8534839924670433,0.9374003189792665,1.0,1.0,1.0
27,0.9344885883347421,0.9092278719397363,0.9441786283891547,0.9346576500422655,0.907532956685499,0.9429824561403509,0.9344040574809805,0.9066854990583804,0.9330143540669856,0.9337278106508876,0.9191148775894539,0.9425837320574163,0.9949281487743026,0.9962335216572504,1.0,0.9713440405748098,0.9692090395480226,1.0,0.9169907016060862,0.9042372881355932,0.905103668261563,0.9323753169907016,0.9110169491525424,0.9517543859649122,0.9466187658495351,0.9507062146892655,0.9856459330143541,0.9587912087912088,0.9466572504708098,0.9641148325358853,0.8368554522400676,0.8203389830508475,0.9090909090909092,1.0,1.0,1.0,0.9300084530853763,0.8954802259887005,0.9501594896331739,1.0,1.0,1.0
28,0.9300929839391378,0.8869114877589453,0.9645135566188198,0.9296703296703297,0.8852165725047081,0.9637161084529505,0.9273034657650042,0.8789077212806027,0.9565390749601277,0.9193575655114117,0.8871939736346516,0.946969696969697,0.9939983093829248,0.9951035781544256,1.0,0.9546069315300084,0.9828625235404896,1.0,0.9372781065088757,0.9139359698681732,0.935805422647528,0.9287404902789518,0.8913370998116761,0.9593301435406698,0.9413355874894337,0.9379001883239171,0.9922248803827751,0.9590025359256129,0.9418079096045198,0.9551435406698565,0.7950126796280642,0.7619585687382298,0.8588516746411484,1.0,1.0,1.0,0.9301775147928995,0.8598870056497175,0.9621212121212122,1.0,1.0,1.0
29,0.8973795435333897,0.8760828625235405,0.9557416267942584,0.8950972104818258,0.874105461393597,0.9557416267942583,0.9026204564666103,0.8693973634651602,0.9485645933014354,0.8928994082840237,0.8670433145009416,0.9453748006379585,0.9830938292476754,0.983804143126177,1.0,0.9274725274725274,0.9578154425612053,0.9992025518341308,0.9053254437869823,0.8806026365348399,0.950956937799043,0.9063398140321218,0.8734463276836157,0.9513556618819776,0.9541842772612005,0.9436911487758946,0.9984051036682615,0.929374471682164,0.9090866290018832,0.9589314194577353,0.8445477599323753,0.8205273069679849,0.9062998405103668,1.0,1.0,1.0,0.9088757396449705,0.8591337099811677,0.9569377990430622,1.0,1.0,1.0
30,0.9445477599323753,0.9191148775894539,0.9409888357256778,0.9433643279797126,0.9184557438794726,0.9409888357256778,0.946407438715131,0.922693032015066,0.9381977671451356,0.9456466610312764,0.9304143126177025,0.9681020733652312,0.99687235841082,0.9951035781544255,1.0,0.9810650887573965,0.9792843691148776,1.0,0.9422654268808115,0.9281544256120526,0.9011164274322169,0.9431107354184277,0.9228813559322034,0.9246411483253588,0.9361792054099747,0.9339924670433144,0.9904306220095694,0.9534657650042266,0.9511299435028248,0.970494417862839,0.8261200338123414,0.8296610169491525,0.9003189792663477,1.0,1.0,1.0,0.9433643279797126,0.8909604519774011,0.9537480063795853,1.0,1.0,1.0
