Iteration,GLMNETRIDGE_Class_1,GLMNETRIDGE_Class_2,GLMNETRIDGE_Class_3,GLMNETLASSO_Class_1,GLMNETLASSO_Class_2,GLMNETLASSO_Class_3,SVMLIN_Class_1,SVMLIN_Class_2,SVMLIN_Class_3,SVMRAD_Class_1,SVMRAD_Class_2,SVMRAD_Class_3,RF_Class_1,RF_Class_2,RF_Class_3,EXTRATREES_Class_1,EXTRATREES_Class_2,EXTRATREES_Class_3,NNET_Class_1,NNET_Class_2,NNET_Class_3,LDA_Class_1,LDA_Class_2,LDA_Class_3,C5_Class_1,C5_Class_2,C5_Class_3,KNN_Class_1,KNN_Class_2,KNN_Class_3,NB_Class_1,NB_Class_2,NB_Class_3,RPART_Class_1,RPART_Class_2,RPART_Class_3,GLM_Class_1,GLM_Class_2,GLM_Class_3,GBM_Class_1,GBM_Class_2,GBM_Class_3
11,0.9956043956043956,0.9903013182674201,0.9832535885167464,0.9951817413355875,0.9897363465160076,0.9844497607655502,0.9996618765849535,0.9942561205273069,0.9956140350877193,0.9990701606086221,0.9965160075329567,0.9876395534290272,1.0,0.9999058380414313,1.0,0.9994928148774304,0.9998116760828626,1.0,0.9975486052409129,0.9906779661016949,0.9828548644338118,0.9978021978021978,0.9911487758945385,0.9700956937799042,0.9996196111580727,0.9990112994350282,0.9984051036682615,0.9980135249366018,0.9941148775894538,0.9826555023923444,0.9909551986475064,0.9775894538606403,0.9872408293460925,1.0,1.0,1.0,0.9972950126796281,0.9921845574387949,0.9944178628389154,1.0,1.0,0.9999999999999999
12,0.9990701606086222,0.9935969868173258,0.9832535885167464,0.9991546914623838,0.9934086629001884,0.9820574162679425,0.998224852071006,0.9914312617702448,0.9872408293460926,0.9990701606086221,0.9940677966101695,0.9900318979266348,0.9998309382924767,1.0,1.0,0.9977176669484361,0.9992467043314501,0.9996012759170654,0.9983093829247675,0.9912429378531074,0.9681020733652312,0.9993237531699071,0.9926553672316384,0.9692982456140351,0.9987320371935757,0.998587570621469,1.0,0.993702451394759,0.9932674199623351,0.9802631578947368,0.9639898562975485,0.9419020715630885,0.9525518341307815,1.0,1.0,1.0,0.9994928148774302,0.9954802259887006,0.9884370015948963,1.0,1.0,1.0
13,0.9996618765849535,0.9971751412429378,0.9956140350877194,0.9999154691462384,0.9976459510357816,0.9964114832535885,0.9989856297548605,0.9980225988700565,1.0,0.9993237531699071,0.9992467043314501,1.0,1.0,1.0,1.0,0.9997464074387152,0.9993408662900188,1.0,0.9997464074387152,0.997457627118644,0.9952153110047847,0.9993237531699071,0.9910546139359698,0.9884370015948963,0.9985629754860526,0.9967984934086629,0.9964114832535885,0.9922231614539307,0.9915725047080979,0.988835725677831,0.9743871513102282,0.9498116760828624,0.9792663476874004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.9894336432797971,0.972316384180791,0.9449760765550239,0.9895181741335588,0.9724105461393597,0.9445773524720893,0.9882502113271343,0.9778719397363467,0.9565390749601277,0.9882502113271345,0.9782485875706215,0.9708931419457736,0.9992392223161455,1.0,1.0,0.9953508030431106,0.9948210922787193,0.9976076555023923,0.9846999154691463,0.9742937853107346,0.9537480063795853,0.9884192730346577,0.9692090395480226,0.9302232854864434,0.9973795435333896,0.9984934086629003,0.9972089314194577,0.9940405748098056,0.9945856873822975,0.9609250398724083,0.9774302620456466,0.9666666666666668,0.945773524720893,1.0,1.0,1.0,0.987912087912088,0.9767419962335216,0.9557416267942583,1.0,1.0,1.0
15,0.999577345731192,0.9984934086629002,0.996810207336523,0.999577345731192,0.9983992467043314,0.9984051036682615,1.0,1.0,1.0,1.0,0.9987758945386064,0.9940191387559808,1.0,1.0,1.0,0.9998309382924767,0.9998116760828626,1.0,0.998647506339814,0.9937853107344633,0.9772727272727273,0.9993237531699071,0.9947269303201507,0.9804625199362041,0.9998309382924767,0.9998116760828626,1.0,0.9967878275570583,0.9947269303201507,0.9868421052631579,0.98698224852071,0.9685499058380415,0.9856459330143541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.9994082840236687,0.9922787193973635,0.9792663476874003,0.9993237531699071,0.9910546139359699,0.978468899521531,0.9996618765849535,0.9948210922787194,0.9940191387559809,0.9988165680473373,0.9967043314500942,0.9828548644338118,1.0,1.0,1.0,0.9990701606086222,1.0,1.0,0.9985629754860524,0.9943502824858758,0.9788676236044657,0.9989010989010989,0.9907721280602637,0.9573365231259968,0.9870245139475908,0.9901129943502824,0.9986044657097288,0.9953930684699915,0.9948681732580037,0.9788676236044657,0.9768385460693153,0.9760828625235405,0.9593301435406698,1.0,1.0,1.0,0.9991546914623838,0.9961393596986817,0.9996012759170654,1.0,1.0,1.0
17,0.9974640743871512,0.9912429378531072,0.988835725677831,0.9973795435333896,0.9905838041431262,0.9872408293460926,0.9998309382924768,0.9927495291902071,0.9932216905901117,0.9991546914623838,0.9935969868173258,0.9900318979266348,0.9999154691462384,1.0,1.0,0.997548605240913,0.9991525423728813,0.9996012759170654,0.9985629754860524,0.9941619585687381,0.9864433811802233,0.9989010989010989,0.9939736346516008,0.9716905901116427,0.9933643279797126,0.9953860640301319,0.9986044657097288,0.9961538461538462,0.9911016949152542,0.9828548644338118,0.9808960270498732,0.9734463276836158,0.9852472089314195,1.0,1.0,1.0,0.998224852071006,0.9935969868173258,0.9964114832535885,1.0,1.0,1.0
18,0.9880811496196112,0.9773069679849341,0.9904306220095693,0.9870667793744717,0.9760828625235406,0.9904306220095693,0.9924767540152156,0.9789077212806027,0.9940191387559809,0.9891800507185122,0.9843691148775895,0.9912280701754386,0.9998309382924768,0.9999058380414313,1.0,0.9970414201183432,0.9982109227871939,1.0,0.9912933220625528,0.9861581920903956,0.9924242424242424,0.9878275570583263,0.9790018832391714,0.9760765550239234,0.9916314454775992,0.9914312617702448,0.9681020733652312,0.9936179205409974,0.9937853107344633,0.9912280701754387,0.9691462383770076,0.9596986817325801,0.981658692185008,1.0,1.0,1.0,0.9939983093829248,0.9860640301318268,0.9960127591706539,1.0,1.0,1.0
19,0.9971259509721048,0.9927495291902071,0.9844497607655502,0.9972950126796281,0.992090395480226,0.9860446570972886,0.9994928148774302,0.9945386064030132,0.99481658692185,0.999323753169907,0.9983992467043314,0.9972089314194578,1.0,1.0,1.0,0.9981403212172443,0.9999058380414313,0.9996012759170654,0.9979712595097211,0.9954802259887006,0.9832535885167465,0.9982248520710059,0.9918079096045198,0.974481658692185,0.9920540997464073,0.9911487758945385,1.0,0.9975063398140321,0.9951977401129944,0.9750797448165869,0.9828402366863904,0.9764595103578155,0.9573365231259967,1.0,1.0,1.0,0.9962806424344887,0.9973634651600753,0.9940191387559808,1.0,1.0,1.0
20,0.9939983093829248,0.9797551789077213,0.9828548644338118,0.9940828402366864,0.9782485875706215,0.9828548644338119,0.9900253592561284,0.9795668549905838,0.9860446570972887,0.9897717666948437,0.9827683615819209,0.9868421052631579,0.9997464074387152,0.9998116760828626,1.0,0.9979712595097211,0.9985875706214689,1.0,0.987235841081995,0.9774011299435029,0.9661084529505582,0.9895181741335588,0.9755178907721281,0.9577352472089313,0.9686390532544379,0.9633239171374764,0.9982057416267942,0.9957734573119188,0.9911487758945385,0.9856459330143541,0.9846153846153847,0.9790018832391714,0.9800637958532695,1.0,1.0,1.0,0.9923922231614539,0.9760828625235405,0.983652312599681,1.0,1.0,0.9999999999999999
21,0.9896027049873204,0.9834274952919021,0.988835725677831,0.9902789518174133,0.9842749529190207,0.9904306220095694,0.9935756551141166,0.9889830508474576,0.9928229665071769,0.9873203719357566,0.9842749529190208,0.9960127591706539,0.9997464074387152,1.0,1.0,0.9957734573119188,0.9962335216572504,1.0,0.9858833474218089,0.9827683615819208,0.9824561403508772,0.9891800507185122,0.9792843691148775,0.9792663476874003,0.9882502113271345,0.9949152542372881,0.9940191387559808,0.994843617920541,0.9904896421845575,0.9840510366826156,0.9671174978867287,0.9655367231638418,0.9792663476874004,1.0,1.0,1.0,0.9936601859678783,0.9891713747645952,0.9920255183413078,1.0,1.0,1.0
22,0.9804733727810652,0.9762711864406779,0.958133971291866,0.9802197802197803,0.9765536723163842,0.9581339712918661,0.9838546069315299,0.9792843691148775,0.965311004784689,0.9874049027895182,0.9835216572504708,0.9776714513556618,0.9991546914623838,0.9998116760828626,1.0,0.9951817413355875,0.9968926553672316,0.9992025518341308,0.9843617920540998,0.9758003766478344,0.9617224880382774,0.9837700760777683,0.9721280602636535,0.9202551834130781,0.9904057480980557,0.9911016949152542,0.9988038277511961,0.9942096365173287,0.9917608286252355,0.9655103668261563,0.9579036348267118,0.948964218455744,0.9493620414673046,1.0,1.0,1.0,0.9813186813186814,0.9742937853107344,0.9685007974481659,1.0,1.0,1.0
23,0.9923076923076923,0.9818267419962337,0.9872408293460926,0.9919695688926458,0.9820150659133711,0.9860446570972887,0.994167371090448,0.9898305084745762,0.9972089314194578,0.9892645815722738,0.9824858757062148,0.9964114832535885,0.9994928148774302,0.9998116760828626,1.0,0.995266272189349,0.9984934086629003,1.0,0.9849535080304312,0.9795668549905839,0.9852472089314195,0.9883347421808961,0.9791902071563089,0.9868421052631579,0.9973372781065089,0.9970338983050848,0.9860446570972887,0.9915046491969569,0.9916195856873823,0.9702950558213717,0.9689771766694844,0.9708097928436912,0.9768740031897926,1.0,1.0,1.0,0.9875739644970413,0.9925612052730697,0.9964114832535885,1.0,1.0,1.0
24,0.989010989010989,0.9812617702448211,0.9808612440191388,0.9885038038884193,0.9790018832391715,0.9808612440191387,0.9933220625528317,0.9866290018832392,0.9964114832535885,0.9895181741335588,0.9860640301318268,0.9912280701754386,1.0,1.0,1.0,0.9972950126796281,0.9995291902071562,0.9996012759170654,0.9891800507185123,0.9838983050847457,0.9856459330143541,0.9908706677937448,0.9832391713747647,0.9677033492822966,0.990828402366864,0.9959981167608286,0.9940191387559808,0.994378698224852,0.9940677966101695,0.9830542264752791,0.966610312764159,0.9336158192090396,0.9720893141945773,1.0,1.0,1.0,0.9937447168216399,0.9895480225988701,0.9940191387559808,1.0,1.0,1.0
25,0.998224852071006,0.9929378531073446,0.9832535885167464,0.998647506339814,0.9921845574387947,0.9884370015948963,0.9988165680473373,0.9961393596986817,0.9916267942583732,0.9973795435333896,0.9925612052730697,0.9876395534290271,1.0,1.0,1.0,0.998647506339814,0.9994350282485877,1.0,0.9978021978021978,0.9931261770244821,0.9748803827751196,0.9989856297548605,0.9894538606403014,0.9712918660287082,0.9989433643279797,0.9988229755178908,0.9964114832535885,0.9944632290786137,0.9894538606403014,0.9669059011164274,0.9684699915469146,0.9435969868173258,0.9617224880382775,1.0,1.0,1.0,1.0,0.9981167608286252,0.9972089314194578,1.0,1.0,1.0
26,0.9884192730346576,0.9838983050847457,0.9812599681020734,0.9876584953508031,0.9829566854990583,0.983652312599681,0.9956889264581572,0.9897363465160076,0.9848484848484848,0.9881656804733727,0.9797551789077213,0.9760765550239234,1.0,1.0,1.0,0.9972950126796281,0.9979284369114877,1.0,0.98698224852071,0.9781544256120528,0.9477671451355663,0.9952662721893492,0.9844632768361583,0.958133971291866,0.989687235841082,0.9937382297551789,0.9910287081339714,0.995731191885038,0.99515065913371,0.9700956937799042,0.9843617920540997,0.9763653483992467,0.9756778309409888,1.0,1.0,1.0,0.9939137785291632,0.9825800376647833,0.9880382775119617,1.0,1.0,1.0
27,0.985207100591716,0.97984934086629,0.9912280701754387,0.9856297548605241,0.978813559322034,0.9924242424242424,0.9946745562130178,0.9907721280602637,0.9984051036682615,0.9866441251056636,0.9814500941619586,0.9936204146730463,1.0,1.0,1.0,0.9941673710904481,0.9959510357815443,1.0,0.9836010143702452,0.9782485875706216,0.9852472089314195,0.9912933220625528,0.979472693032015,0.9804625199362041,0.9973795435333896,0.9885122410546139,0.9860446570972887,0.9953930684699915,0.9959981167608286,0.988835725677831,0.972189349112426,0.9651600753295669,0.972488038277512,1.0,1.0,1.0,0.9944209636517328,0.9917137476459511,0.9956140350877193,1.0,1.0,1.0
28,0.9857988165680474,0.9805084745762712,0.9900318979266348,0.9859678782755706,0.9802259887005651,0.9916267942583733,0.9916314454775994,0.989265536723164,1.0,0.991039729501268,0.9901129943502825,1.0,1.0,1.0,1.0,0.9941673710904481,0.995386064030132,1.0,0.9883347421808961,0.9837099811676083,0.9904306220095693,0.9912087912087911,0.9769303201506592,0.9788676236044657,0.9994928148774302,0.9981638418079095,0.9994019138755981,0.9975908706677937,0.9963276836158191,0.9944178628389154,0.96770921386306,0.9506591337099812,0.9904306220095694,1.0,1.0,1.0,0.9928994082840237,0.9937853107344632,0.9976076555023923,1.0,1.0,1.0
29,0.9856297548605242,0.9751412429378532,0.985645933014354,0.9848689771766694,0.9725988700564971,0.9840510366826156,0.9946745562130177,0.9877589453860641,0.9900318979266347,0.9854606931530009,0.9780602636534841,0.9808612440191388,0.9996618765849535,1.0,1.0,0.9975486052409129,0.9975517890772128,1.0,0.98698224852071,0.9800376647834275,0.9860446570972886,0.9907016060862215,0.9782485875706216,0.9645135566188199,0.9951394759087067,0.9982580037664783,0.9856459330143541,0.9953508030431109,0.9919491525423729,0.9722886762360446,0.9662721893491125,0.9689265536723164,0.9736842105263157,1.0,1.0,1.0,0.993491124260355,0.9749529190207157,0.9924242424242424,1.0,1.0,1.0
30,0.9797125950972105,0.9683615819209039,0.9696969696969697,0.9795435333896872,0.9677966101694916,0.967304625199362,0.9889264581572272,0.9744821092278719,0.9669059011164275,0.9821639898562975,0.9817325800376647,0.9924242424242424,0.9993237531699071,0.9994350282485877,1.0,0.9931530008453084,0.9963276836158192,0.9992025518341308,0.9798816568047337,0.9635593220338984,0.9409888357256778,0.9830938292476755,0.9672316384180791,0.9533492822966507,0.9915046491969569,0.9905367231638418,1.0,0.9920540997464075,0.9892655367231639,0.9832535885167465,0.972189349112426,0.9499058380414312,0.9772727272727273,1.0,1.0,1.0,0.9902789518174134,0.9704331450094161,0.9720893141945773,1.0,1.0,1.0
