Iteration,GLMNETRIDGE_Class_1,GLMNETRIDGE_Class_2,GLMNETRIDGE_Class_3,GLMNETLASSO_Class_1,GLMNETLASSO_Class_2,GLMNETLASSO_Class_3,SVMLIN_Class_1,SVMLIN_Class_2,SVMLIN_Class_3,SVMRAD_Class_1,SVMRAD_Class_2,SVMRAD_Class_3,RF_Class_1,RF_Class_2,RF_Class_3,EXTRATREES_Class_1,EXTRATREES_Class_2,EXTRATREES_Class_3,NNET_Class_1,NNET_Class_2,NNET_Class_3,LDA_Class_1,LDA_Class_2,LDA_Class_3,C5_Class_1,C5_Class_2,C5_Class_3,KNN_Class_1,KNN_Class_2,KNN_Class_3,NB_Class_1,NB_Class_2,NB_Class_3,RPART_Class_1,RPART_Class_2,RPART_Class_3,GLM_Class_1,GLM_Class_2,GLM_Class_3,GBM_Class_1,GBM_Class_2,GBM_Class_3
16,0.9978867286559595,0.9900188323917137,0.9760765550239234,0.9971259509721049,0.9897363465160075,0.9752791068580543,0.9998309382924767,0.9946327683615819,0.9900318979266348,0.9999154691462384,0.9972693032015066,0.9896331738437002,1.0,0.9998116760828625,0.9984051036682615,1.0,0.998587570621469,0.9988038277511961,0.9989010989010989,0.9949152542372882,0.9844497607655502,0.9971259509721049,0.9911487758945386,0.9569377990430623,0.9987320371935757,0.9994350282485875,0.9928229665071769,0.9980557903634828,0.9915725047080979,0.9776714513556619,0.9966187658495351,0.9854048964218456,0.956140350877193,1.0,1.0,1.0,1.0,0.9967043314500942,0.9900318979266348,1.0,1.0,1.0
17,1.0,0.9998116760828626,0.9996012759170654,0.9998309382924767,0.9995291902071564,1.0,1.0,0.9997175141242938,1.0,0.9988165680473373,0.9987758945386064,1.0,1.0,1.0,1.0,0.9998309382924767,0.9995291902071564,1.0,0.9996618765849535,0.9977401129943503,0.9936204146730463,0.999323753169907,0.997457627118644,0.9940191387559809,0.9898562975486053,0.9887005649717514,1.0,0.9940828402366864,0.9879472693032014,0.9802631578947368,0.9933220625528318,0.9822033898305085,0.9772727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.9970414201183433,0.9957627118644068,0.9996012759170654,0.9960270498732038,0.9949152542372881,0.9992025518341308,0.9987320371935756,0.9970809792843691,1.0,0.9945054945054945,0.9898305084745762,0.9960127591706539,0.9998309382924768,0.9995291902071564,1.0,0.9945054945054945,0.9967984934086629,1.0,0.9957734573119188,0.9919962335216572,0.9920255183413078,0.9927303465765003,0.9873822975517892,0.9932216905901117,0.9852916314454776,0.9921374764595103,0.9946172248803827,0.9924344885883347,0.9855461393596987,0.9708931419457735,0.976669484361792,0.9712806026365348,0.9760765550239234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.9991546914623837,0.994632768361582,0.9920255183413078,0.9988165680473373,0.9944444444444445,0.9916267942583732,0.9999154691462384,0.9943502824858758,0.9964114832535885,0.9984784446322907,0.9986817325800377,0.9948165869218502,1.0,1.0,1.0,0.9985629754860523,0.9989642184557438,1.0,0.998647506339814,0.9973634651600753,0.990829346092504,0.9976331360946745,0.9946327683615819,0.9884370015948963,0.9981825866441251,0.9981638418079095,0.9960127591706539,0.99843617920541,0.9925612052730697,0.9722886762360448,0.9961115807269654,0.9903954802259887,0.9700956937799042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.9956043956043956,0.9936911487758946,0.9984051036682615,0.9941673710904481,0.9913370998116762,0.9976076555023923,0.9991546914623838,0.9878531073446327,1.0,0.9956889264581573,0.9921845574387947,0.9996012759170654,1.0,1.0,1.0,0.9994928148774302,1.0,1.0,0.9984784446322907,0.9959510357815442,0.9952153110047847,0.9977176669484362,0.9918079096045198,0.99481658692185,0.9984784446322907,0.9979284369114878,0.9900318979266348,0.9959425190194421,0.9875235404896422,0.979066985645933,0.975993237531699,0.9726930320150659,0.9633173843700159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.9992392223161454,0.9983992467043314,0.9984051036682615,0.9981403212172443,0.9976459510357816,0.9984051036682615,1.0,0.9984934086629003,1.0,0.9981403212172443,0.9967984934086629,1.0,1.0,1.0,1.0,0.999323753169907,0.9997175141242938,1.0,0.9999154691462384,0.9990583804143126,0.9968102073365231,0.9989010989010989,0.9950094161958569,0.9788676236044658,0.9987320371935757,0.9994350282485875,0.9928229665071769,0.9941673710904481,0.9921374764595103,0.9659090909090909,0.9946745562130178,0.9821092278719399,0.9629186602870813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0
22,0.9965342349957734,0.9925612052730697,0.9924242424242424,0.9961115807269653,0.9924670433145009,0.9916267942583733,0.998647506339814,0.9970809792843691,1.0,0.9975486052409129,0.9935969868173258,0.9988038277511961,0.9999154691462384,1.0,1.0,0.9969568892645816,0.9963276836158192,1.0,0.9983093829247676,0.9958568738229755,0.9976076555023923,0.9939137785291632,0.9858757062146892,0.9776714513556619,0.9937024513947592,0.9896421845574388,0.9846491228070176,0.9939983093829248,0.9830508474576272,0.9710925039872408,0.9856297548605242,0.955743879472693,0.95414673046252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.9887573964497041,0.9655367231638419,0.946969696969697,0.99010989010989,0.9592278719397364,0.9712918660287081,0.9950126796280643,0.9674199623352165,0.976475279106858,0.9912933220625528,0.9875706214689265,0.9984051036682615,1.0,1.0,1.0,0.9972104818258665,0.9958568738229755,1.0,0.9961115807269653,0.9903954802259888,0.9900318979266348,0.9953508030431106,0.9774011299435028,0.9641148325358851,0.9915469146238376,0.9883239171374765,0.9968102073365231,0.9871513102282333,0.9747175141242939,0.973883572567783,0.9732037193575654,0.9491525423728814,0.9537480063795853,1.0,1.0,1.0,0.9951817413355875,0.9697740112994351,0.9848484848484849,1.0,1.0,1.0
24,0.9983093829247676,0.9908662900188324,0.9996012759170654,0.9983093829247676,0.9865348399246705,0.9996012759170654,0.9997464074387152,0.9983050847457627,1.0,0.9949281487743026,0.9925612052730697,0.998006379585327,1.0,1.0,1.0,0.9994928148774302,0.9995291902071564,1.0,0.9978867286559594,0.9935969868173258,0.9964114832535885,0.9978021978021978,0.992090395480226,0.9968102073365231,0.9971682163989856,0.9968455743879473,1.0,0.9942096365173287,0.9889830508474576,0.9746810207336523,0.9858833474218089,0.9758945386064031,0.9892344497607656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.9980557903634827,0.9948210922787194,0.9992025518341308,0.9971259509721049,0.9934086629001884,0.9988038277511961,0.9967032967032967,0.9955743879472694,1.0,0.9950972104818259,0.9944444444444445,1.0,0.9998309382924767,1.0,1.0,0.9996618765849535,0.998587570621469,1.0,0.9948436179205411,0.9896421845574388,0.9740829346092504,0.9965342349957734,0.9919020715630885,0.9972089314194577,0.9936601859678783,0.9929378531073447,1.0,0.9918850380388842,0.9854990583804144,0.9732854864433812,0.9939137785291631,0.982015065913371,0.9537480063795853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.9989856297548606,0.9976459510357816,0.9992025518341308,0.9985629754860524,0.9967043314500942,0.9992025518341308,1.0,0.9987758945386064,1.0,0.9960270498732038,0.994256120527307,1.0,1.0,1.0,1.0,0.9990701606086222,0.9995291902071564,1.0,0.9991546914623838,0.997457627118644,0.9992025518341308,0.998224852071006,0.995668549905838,0.9972089314194577,0.9934911242603551,0.9969868173258004,0.9960127591706539,0.9935756551141166,0.9869114877589454,0.9772727272727273,0.9807269653423498,0.9733521657250471,0.9852472089314195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.9985629754860524,0.9972693032015065,1.0,0.9983093829247676,0.9967984934086629,1.0,1.0,1.0,1.0,0.9974640743871513,0.9953860640301319,0.9996012759170654,1.0,1.0,1.0,0.9985629754860523,0.9994350282485875,1.0,0.9989010989010989,0.9967984934086629,0.9992025518341308,0.9978021978021978,0.9955743879472694,0.9972089314194578,0.999577345731192,1.0,0.9980063795853269,0.9913355874894336,0.9908662900188324,0.9780701754385965,0.9874894336432799,0.9760828625235406,0.9884370015948963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.9981403212172443,0.9986817325800377,0.99481658692185,0.9972104818258665,0.998210922787194,0.9936204146730462,0.9999154691462384,0.9985875706214689,1.0,0.9983093829247676,0.9971751412429379,0.9988038277511961,0.9999154691462384,1.0,1.0,0.9981403212172443,0.9988700564971752,1.0,0.9989856297548605,0.9979284369114878,0.9956140350877193,0.9978867286559594,0.9948210922787195,0.9880382775119617,0.9993237531699071,0.9997645951035782,0.9982057416267942,0.9974218089602704,0.9949152542372882,0.9874401913875599,0.9890955198647506,0.970527306967985,0.9816586921850079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.9908706677937447,0.9854048964218456,0.965311004784689,0.9904480135249367,0.9846516007532957,0.965311004784689,0.9926458157227387,0.9806026365348399,0.9752791068580542,0.99687235841082,0.993502824858757,0.9884370015948963,0.9999154691462384,1.0,1.0,0.9983093829247676,0.9996233521657251,0.998006379585327,0.9958579881656805,0.9898305084745762,0.9748803827751196,0.9934065934065934,0.9765536723163841,0.9505582137161084,0.9965342349957734,0.9998116760828626,0.9892344497607656,0.9946322907861369,0.9884651600753296,0.951555023923445,0.9891800507185122,0.9790018832391714,0.965311004784689,1.0,1.0,1.0,0.9947590870667794,0.9813559322033899,0.983652312599681,1.0,1.0,1.0
30,0.9999154691462384,0.9998116760828626,0.9996012759170654,0.9997464074387151,0.9997175141242938,0.9992025518341308,1.0,1.0,1.0,0.9965342349957734,0.9970809792843691,1.0,0.9999154691462384,1.0,1.0,0.9985629754860523,0.9996233521657251,1.0,1.0,0.9998116760828626,1.0,0.9996618765849535,0.9975517890772129,0.9956140350877193,0.9874894336432797,0.9906779661016949,0.9984051036682615,0.9948013524936602,0.9864406779661017,0.955542264752791,0.9928994082840237,0.9637476459510357,0.94377990430622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
