"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GSTM3",0.675776063155637,-1.07762832876066,0.309077921546418,-3.48659109446877,0.000489218739545017,0.00517330864750807
"GPR26",2.53852484865361,-0.739926807819026,0.212223635831642,-3.48654288632588,0.000489306922808158,0.00517330864750807
"NUAK1",7.27931048844009,-0.560895249936816,0.160863978082557,-3.48676724660482,0.000488896644667552,0.00517330864750807
"ARHGEF7",20.1383864975758,-0.44252778055876,0.126911412688227,-3.4869029599874,0.000488648627095938,0.00517330864750807
"C1orf100",2.57534652851361,-0.65633994901996,0.188348917314436,-3.48470253176048,0.000492684440120136,0.00520271189945264
"DTD1",17.5891644899116,-0.462422730318183,0.132698319241122,-3.48476704876668,0.000492565668261327,0.00520271189945264
"LZTS1",4.61970387347168,-0.618825627431333,0.177617351026611,-3.48403815198562,0.000493909077089657,0.00521248871737996
"ANKH",15.2788355846475,-0.418912644619338,0.120248316170432,-3.48372981810072,0.000494478386119715,0.00521298904630927
"DDX25",3.67615865163208,-0.589138694467588,0.169113467126185,-3.48368881839551,0.00049455413422997,0.00521298904630927
"COX8A",0.628823629534847,-1.37479276017977,0.394665909807659,-3.48343428204826,0.000495024639454583,0.0052135894557262
"RCOR1",12.7204795262645,-0.403309894982239,0.115782699252562,-3.48333470877613,0.000495208812160408,0.0052135894557262
"C1orf94",4.97797008837508,-0.608088182187588,0.174596962662722,-3.4828107712404,0.000496178950489026,0.00522065246760016
"NTRK3",39.2206299343432,-0.491812319161931,0.14122034100002,-3.48258838407608,0.000496591264664881,0.00522184123693722
"SHISAL2A",2.71147834534633,-0.641559376608204,0.184282440724533,-3.48139179232606,0.00049881528030829,0.00524206781022778
"PFN1",6.06607652207052,0.862907480236996,0.24788357141041,3.48109991851101,0.000499359171483629,0.00524220445402206
"PLA2G6",7.97619163068021,-0.542918102824712,0.155963339188055,-3.48106231663892,0.00049942928074432,0.00524220445402206
"RNF157",8.05343218058075,-0.450067089623801,0.12929907440543,-3.48082220768706,0.000499877183982648,0.00524375073636638
"PDZD2",37.5304094655893,-0.445925389888387,0.128132329401057,-3.48019420214106,0.000501050447439553,0.00524974477812793
"B4GALT1",7.2998775664129,-0.4194219527537,0.120515523157031,-3.4802317723601,0.000500980185208648,0.00524974477812793
"BPI",3.04478343949686,-0.678916901471223,0.195135550091888,-3.47920663944384,0.000502900643431631,0.00526280847310426
"BACE2",10.1490372424988,-0.506838253780813,0.145671303197142,-3.47932806707229,0.000502672806147023,0.00526280847310426
"ANTXR1",19.6016677359695,-0.465907089056741,0.13392526993347,-3.47885868953775,0.000503554042689552,0.00526333150073052
"TSPAN18",19.2861298285459,-0.462540838444072,0.132951701952986,-3.47901404532328,0.000503262209406643,0.00526333150073052
"RAF1",8.0508008120131,-0.415048044180353,0.119321994453425,-3.47838674740186,0.000504441546136509,0.00526945076188706
"PPP1R14C",11.1641489849391,-0.478870333357023,0.137683181283766,-3.4780597665743,0.000505057299808813,0.00527272567035593
"BCL2",19.8351051626891,-0.430331238242558,0.123792990560239,-3.47621651512775,0.000508541546187765,0.00530592540265882
"IAH1",1.55296541008754,-0.808213969715997,0.232630517678876,-3.47423879626859,0.000512304883667852,0.00533561713169294
"RMC1",2.77637796646923,-0.666212830204118,0.191743061566654,-3.47450815044239,0.000511790815649321,0.00533561713169294
"PDRG1",0.813114711700582,-1.05613258188732,0.303980712241358,-3.47434077017608,0.000512110207762127,0.00533561713169294
"TLE3",32.685874097422,0.515156187110351,0.148327716511173,3.47309457212297,0.000514494029022912,0.00535521977106485
"NRDE2",5.51813913737544,-0.54486132363717,0.15689119874619,-3.47286098896228,0.000514941993878371,0.00535668639428037
"PHGDH",9.50289811727604,-0.448780666465017,0.129243913367333,-3.47235436294401,0.000515914848933303,0.00536087139366939
"SYNM",2.95703176195459,-0.646147337999161,0.186084579991537,-3.47233144212458,0.000515958903409052,0.00536087139366939
"AREL1",6.34237463457989,-0.47973608564571,0.138172884569385,-3.4719987727028,0.000516598698516357,0.00536432398548681
"NEDD4L",34.5791397733094,-0.437536127050547,0.126024788753839,-3.4718259112116,0.000516931440354973,0.00536458594705086
"HEG1",8.08351632500208,-0.529371877418386,0.152541551350619,-3.47034544182402,0.000519789395085243,0.00538882811729826
"UNC119B",1.61538129831255,-0.777167550058242,0.22394849463163,-3.47029593271701,0.00051988522335414,0.00538882811729826
"RRP1B",3.52727360354028,-0.610267999835587,0.175866931059749,-3.47005543428887,0.000520350958850911,0.00539045277740745
"SPG7",4.50445383907716,-0.592883472883037,0.170883116617073,-3.46952633250253,0.000521376956253314,0.00539787596548312
"RNF216",13.9150521564453,-0.432635178045299,0.124710170320616,-3.4691250676111,0.000522156318053739,0.00540273841544927
"IL22RA1",1.72808017869836,-0.762299360561774,0.219831428320398,-3.46765413110424,0.000525022557839806,0.00542766149719892
"SEMA5B",10.8183148316341,-0.508827154927939,0.146738835235127,-3.46756980940062,0.000525187309101277,0.00542766149719892
"SCO2",0.940494697616915,1.67470013861839,0.483112999392041,3.46647707829404,0.000527326695074277,0.00544654481679737
"RASA4",4.77592201599718,-0.601346511969095,0.173510434491898,-3.46576569720466,0.000528723822680553,0.00545200286004089
"ASB2",3.11928699014353,-0.679811409112553,0.196152406094368,-3.46573066651804,0.00052879271075891,0.00545200286004089
"CAPNS1",8.75789636713741,0.61659391536314,0.177906984682124,3.46582185328385,0.000528613408825595,0.00545200286004089
"ZC3H11A",6.29232100495768,-0.514852020946298,0.14857906679438,-3.46517199262535,0.000529892477670082,0.00545689154247614
"ZBED6",6.29232100495768,-0.514852020946298,0.14857906679438,-3.46517199262535,0.000529892477670082,0.00545689154247614
"ACTG1",11.7145888274304,0.758718806972743,0.219007504625457,3.46435072291378,0.000531513042736575,0.00547035105046581
"HEYL",1.20223492821845,-0.897568137603921,0.259178768436986,-3.46312370807544,0.000533942848025348,0.00549211850460035
"BCAN",1.4813351181562,-0.866898337513004,0.25045062799433,-3.46135421761702,0.00053746512507777,0.00552509081142115
"CLK2",1.37822982354651,-0.81569342788438,0.235685693598496,-3.4609373841501,0.000538298001818137,0.00553039378193016
"RAB3B",7.17982823237605,-0.570088359320362,0.164733533644381,-3.4606697659448,0.000538833364605468,0.00553263569484544
"DISP3",5.24853148080919,-0.593418011447753,0.171506698651286,-3.46002818615448,0.000540118848057347,0.00553939581107225
"CNDP1",4.54854136261542,-0.563525052301695,0.162874822186078,-3.45986595557348,0.000540444349122669,0.00553939581107225
"C19orf44",1.47834476109039,-0.908242823240114,0.262503554651007,-3.45992580728136,0.000540324240786072,0.00553939581107225
"KEL",2.22714615549839,-0.671406129966783,0.194075800061051,-3.45950463558866,0.000541169962085801,0.00554357603557651
"DCHS1",2.8199152362982,-0.674828168938523,0.195096439727312,-3.4589466106185,0.000542292387109813,0.00555181378704852
"TUSC2",0.766141834931273,-1.06096558871905,0.306761388341385,-3.45860212217561,0.000542986381907344,0.0055556583181077
"C13orf46",1.37889112635593,-0.874662522960209,0.252934044625411,-3.45806561649525,0.000544068856113666,0.00556347080592199
"FNBP4",4.48218380836334,-0.504428196101223,0.145917898228281,-3.45693161857411,0.000546363472184797,0.00558366184666888
"LINGO1",19.2191114628877,-0.520735561017771,0.15064881850734,-3.4566189511297,0.000546997730579311,0.00558687084892042
"VRTN",3.62498898591019,-0.662712716983319,0.191757358880814,-3.4559962697193,0.000548262908401828,0.00559651634702744
"NIF3L1",1.44420831015339,-0.744340085251837,0.215455978924996,-3.45472002664153,0.000550864531111028,0.00561769154539306
"FAM180A",1.50716995132035,-0.842080876055669,0.243751971198472,-3.4546628358136,0.000550981383443252,0.00561769154539306
"TMEM25",1.17454576581267,-0.845389039406811,0.24472202823472,-3.45448689480447,0.000551341011008112,0.0056180747295774
"PRAG1",6.20767750112091,-0.520616511731042,0.15075513709175,-3.45339151802299,0.00055358490971859,0.0056376466725282
"HDAC3",2.02630623799354,-0.658396507138901,0.190662180882802,-3.45320977705384,0.00055395803106309,0.00563815510612345
"EPHA4",14.7310973658338,-0.44642620346551,0.129293775990992,-3.45280505611202,0.000554789780874762,0.00564332812090975
"ZDHHC14",26.7060446454753,-0.431025177574915,0.124855250968641,-3.45219904033649,0.000556037390768472,0.00565272277503264
"PDE4DIP",20.2181343276291,-0.495054510856791,0.143511915445524,-3.44957078525447,0.000561478505123016,0.00569387039335521
"RGS3",13.7815674822752,-0.492870726756759,0.14287638119267,-3.44963053125008,0.000561354267785716,0.00569387039335521
"DPP3",2.20590312700855,-0.741899618790699,0.215077269839197,-3.44945618542296,0.000561716878587809,0.00569387039335521
"TEKT5",5.47015983345243,-0.550287901392171,0.159524665679843,-3.44954743548291,0.000561527066189053,0.00569387039335521
"DDX17",5.22316757286718,-0.784792269336212,0.227490856345998,-3.44977500169324,0.000561053958081861,0.00569387039335521
"EXT1",32.2902440132548,-0.395936584548963,0.114805056988258,-3.44877303261526,0.000563139827804348,0.005700447376631
"UBASH3B",12.7018542401597,-0.483380111255018,0.140159924809348,-3.44877547496214,0.00056313473462934,0.005700447376631
"FLNA",9.10651110349636,0.692017409192415,0.200661870062073,3.44867417501065,0.000563346017616041,0.005700447376631
"PFKP",6.01190767526783,-0.52182311874547,0.15132874995479,-3.44827482485229,0.000564179668268188,0.00570146341258399
"RP5-837J1.3",9.59667820254799,-0.459472148936507,0.133251535848599,-3.44815649598636,0.000564426902466755,0.00570146341258399
"CPSF4L",0.94285337535604,-1.01601990993225,0.29463990511308,-3.44834454634485,0.000564034040663128,0.00570146341258399
"C12orf73",2.18805856522424,-0.657232036842394,0.19061546121159,-3.44794715321043,0.000564864546661009,0.00570258218547529
"CAPN11",1.7453113454853,-0.873920977929621,0.253491236454555,-3.44753921339721,0.000565718278483883,0.00570789784161442
"MILR1",1.98885789488127,-0.700668979773767,0.203264571004979,-3.4470787324595,0.000566683411473732,0.00571433070124813
"GSN",10.6744081490408,-0.449195217561927,0.13032090308031,-3.44683935534969,0.000567185733198723,0.0057160919212315
"STAB2",15.0526272957635,-0.496435705755851,0.144043568630863,-3.44642742799614,0.000568051114432403,0.00572150790489218
"FAM135B",34.5115738103945,-0.451962510253278,0.131196552595261,-3.44492672492373,0.000571214217098404,0.0057500473267638
"ARIH2",6.85920634594813,-0.531931991442074,0.154427355755551,-3.4445450991474,0.000572021199391003,0.00575484995581087
"CPLX2",6.54458216607075,-0.586991038047741,0.170438092387559,-3.44401318874764,0.000573147743254907,0.00576286016200683
"ABCA4",11.1790421054974,-0.5121619797387,0.148738996759687,-3.44336045621032,0.000574533001844124,0.00577346095459144
"FBXW4",8.67485857375198,-0.453421937908025,0.131686859216062,-3.44318287038865,0.000574910421631131,0.00577392763693442
"ZNF536",47.2009770950484,-0.434951740781417,0.126357311012808,-3.44223644279142,0.000576925742927649,0.00579083405372431
"OSBPL10",41.0599207834738,-0.413423424636925,0.120119231990423,-3.44177545748783,0.000577909744706732,0.00579404338874077
"CLU",4.33055525508417,0.787691235288829,0.228853484093529,3.44190187188459,0.000577639749930811,0.00579404338874077
"ZC2HC1B",7.74177184883396,-0.481269207723752,0.139889318148216,-3.44035709155316,0.000580947144265338,0.0058211504489999
"HEPACAM",1.34516878832015,-0.77957761929638,0.226615778834357,-3.44008534315788,0.00058153078147202,0.0058236535492419
"RP4-777O23.3",4.75833313694717,-0.571083729859759,0.166033487223502,-3.43956956761986,0.000582640020226217,0.0058280706151642
"DTX4",4.00244574653461,-0.567517310241042,0.164993130970228,-3.43964204390694,0.000582484032190086,0.0058280706151642
"CPAMD8",10.6879880991349,-0.551432436155517,0.160345796714195,-3.43902021415882,0.000583823638607788,0.00583656353897585
"RP11-613M10.9",39.3161431319764,-0.403316372481324,0.117299921919674,-3.43833453493271,0.000585304120643037,0.0058440979545777
"PPP1CC",3.12830318058785,-0.632186197259809,0.183870954732049,-3.43820587749207,0.000585582300063159,0.0058440979545777
"FANCA",6.0227596545628,-0.590566672739429,0.171763624500285,-3.43825227522752,0.000585481966026137,0.0058440979545777
"KRT78",0.996278856541976,-0.983072048835985,0.28597503790734,-3.43761489124975,0.000586861695482641,0.00585351759730971
"LHX6",2.2048236167452,-0.771236074956402,0.224369084579055,-3.43735446620616,0.000587426301728325,0.00585401637792176
"TAF4",10.7180447549577,-0.443114399580155,0.128914171283144,-3.43728230317604,0.0005875828419456,0.00585401637792176
"SLC1A7",4.49349441871451,-0.688641595356659,0.200372913208096,-3.43679983652019,0.000588630434687871,0.00586110612621571
"COLQ",5.16292300946407,-0.592636734051835,0.17247232095787,-3.43612662461125,0.000590095103626064,0.00587233832444762
"CLPB",13.8320814415866,-0.510077659173951,0.148463944204549,-3.43570057973929,0.000591023777420768,0.00587822679424476
"MTMR14",4.59360584443891,-0.51698167261951,0.150481783563734,-3.43551000244859,0.000591439629626465,0.00587901101927845
"GOLM1",6.71256301170928,-0.492796933344607,0.143496525538912,-3.43420812102503,0.000594287714428272,0.00590395739077517
"ABCA1",14.2397321363839,-0.44505059137138,0.129623950370673,-3.43339784120691,0.000596066777974914,0.00591698252843948
"KCNC1",10.3461510627432,-0.540377337559714,0.157392886378425,-3.43330216500678,0.000596277173115312,0.00591698252843948
"PDPN",2.80043468085005,-0.67604792362787,0.196936074237717,-3.43282928861387,0.000597318059490613,0.00592349986216459
"SERPINC1",1.06339301891151,-0.89171991266571,0.259772512834847,-3.43269541082136,0.000597613055741454,0.00592349986216459
"SHPK",1.9750593289443,-0.798019119742236,0.232597085710176,-3.43090764575011,0.000601565367934496,0.00595928895151464
"KIAA1755",3.76839171261796,-0.663582569888794,0.193459037625226,-3.43009340909834,0.000603373497752233,0.00597380855180914
"MYO9B",9.2412914578324,-0.500364877480442,0.14588693752861,-3.42981274373734,0.000603997926970676,0.00597392527351535
"ADSL",3.9686565549485,-0.527961437212687,0.153934477686166,-3.42978028800714,0.000604070173830959,0.00597392527351535
"KCNMA1",76.5086495453476,-0.477973092219202,0.139373725273677,-3.42943471791863,0.000604839916029311,0.00597476349667685
"PLEKHA1",7.38359383522754,-0.442642431825281,0.129066618177092,-3.42956558463421,0.000604548308839217,0.00597476349667685
"PPP2R2A",12.0009288396509,-0.547194734854838,0.159588455339944,-3.42878646008098,0.000606286344847833,0.00598227674540184
"FAM83A",2.42549890842425,-0.705032985765554,0.20561584636759,-3.42888448638891,0.00060606741672487,0.00598227674540184
"HEATR1",5.55751923456153,-0.546803317190279,0.159499637704743,-3.42824175063326,0.000607504218979831,0.00599090508767843
"SMIM35",7.98595476103943,-0.532140240787495,0.155249769745713,-3.42763948480631,0.000608853429054573,0.00600081811856329
"ANXA9",0.810559709949375,-0.996449107332401,0.290819269455699,-3.42635173108498,0.000611747646087639,0.00601969984076828
"NGEF",9.40401986438283,-0.490236047577707,0.143091984425695,-3.42602032912807,0.000612494538111991,0.00601969984076828
"MLPH",5.96272191129053,-0.57454861615215,0.167695880282677,-3.42613435215975,0.000612237464770308,0.00601969984076828
"RP11-182N22.10",1.14170364367521,-0.823120305984401,0.240245345177829,-3.42616547003284,0.000612167324670209,0.00601969984076828
"TVP23C-CDRT4",14.6658183575341,-0.45144720393502,0.131753495946749,-3.42645332247943,0.000611518855842314,0.00601969984076828
"TRABD2A",7.70459508487099,-0.539391284728288,0.157451787760239,-3.42575522578157,0.000613092621484225,0.00602218512488305
"INSYN2B",9.92821779066646,-0.535681039185966,0.156398954565401,-3.42509347760353,0.000614587923100453,0.00603347569976781
"TRAIP",2.10128874083515,-0.73975561558883,0.21600103850785,-3.42477805060157,0.000615301862982057,0.00603369364796064
"IQCG",4.95670469530949,-0.550449974110823,0.160725315684203,-3.42478701483692,0.000615281562613535,0.00603369364796064
"ZNF544",3.05635025989879,-0.655684817022678,0.191487699415993,-3.42416154678557,0.000616699491142118,0.00604400147358104
"BMP7",9.31267627406087,-0.535731608005084,0.156463796144587,-3.42399725179886,0.000617072449802587,0.00604426102571933
"TMEM132C",40.0680241617242,-0.479063297170576,0.139965693727212,-3.422719413689,0.000619980384757509,0.00606933659489043
"CACNG5",5.08629894752594,-0.584691608474055,0.170838546265985,-3.42248058915068,0.000620525282255546,0.00607126390855188
"PDLIM1",6.58968426052638,-0.45318064737518,0.132431769681727,-3.42199344208951,0.000621638129380561,0.00607874280663895
"FAM120A",13.2503755667216,-0.359304630945693,0.105027445010444,-3.42105466728208,0.000623787921697881,0.0060963475036524
"ATP1A2",2.31287115889769,-0.740147377051113,0.216364419991596,-3.42083683204411,0.000624287751689755,0.00609689290081977
"PMP22",4.27371474169471,-0.598154535170673,0.17486187844051,-3.4207257779984,0.000624542712167666,0.00609689290081977
"CHAF1B",2.76272437691341,-0.673599712944596,0.196974931101369,-3.4197230539857,0.000626849179719876,0.00611598654374342
"CCZ1B",4.94394488127846,-0.533820532123334,0.156107774218364,-3.41956404667344,0.000627215655751862,0.00611614148384082
"CAMKV",1.07958926868968,-0.975538755463109,0.285332963948003,-3.41894866252076,0.000628635856904172,0.00612620864323863
"BTG3",2.32219526800399,-0.6839202925294,0.200046151575691,-3.41881254471734,0.00062895039725081,0.00612620864323863
"TPCN2",8.35423405776739,-0.555625166843685,0.162537441813743,-3.41844414827442,0.000629802420445165,0.00613108438876446
"WT1",4.6504493865908,-0.546422319702093,0.159876449664542,-3.41777867127157,0.000631344250596423,0.0061400203730077
"TBCD",18.2526457548444,-0.417400308892445,0.122132849480225,-3.41759248776085,0.000631776243596952,0.0061400203730077
"CPT1C",1.54535055524044,-0.863349049727334,0.252608016909029,-3.41774208234353,0.000631429124495293,0.0061400203730077
"ABCC5",8.48016444546571,-0.476253871461938,0.139373861035196,-3.41709606037011,0.000632929425557652,0.00614780280002965
"HUNK",15.4433795550388,-0.460697852867529,0.134851513759078,-3.41633430745612,0.000634702756780706,0.00616159687926511
"SYT17",8.21860967003096,-0.568280004327792,0.166358481554927,-3.41599658169615,0.000635490447094484,0.00616581248585277
"BCKDHA",2.32020708479807,-0.697239625383711,0.204188992738074,-3.41467782388302,0.000638574951005504,0.00619229573112341
"PNPLA1",5.6557696137875,-0.583873578623121,0.171026721621641,-3.41393188787663,0.000640325815887619,0.00620237859975542
"SLC7A8",4.57090390110399,-0.581107579558495,0.170210417693984,-3.41405413036029,0.000640038582109263,0.00620237859975542
"POLR1C",4.05406587724877,-0.572022519307388,0.16758491346139,-3.41332944292254,0.000641743136146749,0.00621265760825751
"IGF2R",17.05800883587,-0.379232011478989,0.111115959452893,-3.41293917945031,0.000642662832129279,0.00621471145158824
"QPCTL",0.728131066445531,-1.0017496010143,0.293515402545931,-3.41293708038895,0.000642667782096027,0.00621471145158824
"CCNB1",1.08665665504911,-0.955754048179492,0.280080756811579,-3.41242311346103,0.000643880877118188,0.00622299274311733
"TCOF1",3.46550030138018,-0.629396561340956,0.184474499691353,-3.41183503624625,0.000645271504008813,0.00622953037489416
"TNK1",0.603185689861847,-1.1246004772822,0.329608944004446,-3.41192342543665,0.000645062311762397,0.00622953037489416
"KLHL25",2.51266689546373,-0.652724076371092,0.191386507326924,-3.41050205412923,0.000648433956772178,0.00625659865923155
"SUCLG1",4.29444353556483,-0.512370491811723,0.15024082477717,-3.41032800220344,0.000648847951105592,0.00625713239747764
"STK32B",40.7023756343829,-0.452538083131393,0.132704904931448,-3.41010818978518,0.000649371141141269,0.00625871798740853
"ZNF562",2.74292322719779,-0.615473760447171,0.180500927962147,-3.40980939763502,0.000650082945189353,0.00626211870724918
"MICAL2",24.0639700361154,-0.436163654074111,0.127945649134214,-3.40897605370369,0.000652072032738465,0.00626978899731031
"HTR3B",4.05406274145317,-0.580144638603228,0.170178910000208,-3.4090278202071,0.000651948307892955,0.00626978899731031
"COL4A2",16.4725463848277,-0.484876036326457,0.142239368431869,-3.40887365904403,0.000652316826031425,0.00626978899731031
"ZBTB7A",3.47323484221279,0.695246519153918,0.203940869643378,3.40905930414861,0.000651873070184679,0.00626978899731031
"KPNA7",5.45016623971262,-0.569421734766865,0.167109966112758,-3.40746723856462,0.000655687793233024,0.00629871891682274
"XIRP1",1.41687241582192,-0.84150819913579,0.246973367152563,-3.4072831772827,0.000656130155782526,0.00629949948686085
"GLT8D2",6.79409435462175,-0.50762597722195,0.14900826539561,-3.40669677533812,0.000657541332512626,0.00630957565769129
"TBX19",3.23176456402551,-0.610314814106714,0.179203933178849,-3.40569988214269,0.000659946835916722,0.0063291767743635
"IHO1",3.77031973038366,-0.608239595378343,0.178636189763846,-3.40490690146507,0.000661866139081257,0.00634409604190799
"NCAPH",3.60325367778372,-0.572752641688513,0.168261617106284,-3.40394114557171,0.000664210630962973,0.00636307218953821
"NBPF19",1.02299646500678,-1.06611864822983,0.313247912359264,-3.40343416880335,0.000665444468310481,0.00636789838161072
"ST6GAL1",13.2649621801133,-0.434995025367472,0.127809346826469,-3.40346802615366,0.000665362002782793,0.00636789838161072
"RP11-321N4.5",66.4602867100415,0.633664362371879,0.186200939593867,3.40312118592956,0.000666207243210116,0.00637170249879412
"IL1RN",2.673333495975,-0.64975016080672,0.190937727804346,-3.40294277238137,0.000666642421049984,0.00637237097820108
"KEAP1",0.973862865820928,-0.955195517833211,0.28072540479451,-3.40259734786886,0.000667485715402391,0.00637693773559404
"TAS1R2",2.17413480072548,-0.739034260837182,0.217244481314389,-3.4018551650464,0.000669300982729026,0.00638728426898679
"UBAP1",7.86981814085181,-0.433717386217604,0.127489575424847,-3.40198314075705,0.000668987646302818,0.00638728426898679
"SOX13",5.13414360335128,-0.534641175280728,0.157227512617911,-3.40043015613937,0.000672799212937464,0.00641715815729582
"FBN3",6.08319647710553,-0.607936237720892,0.178906983123283,-3.39805762250191,0.000678661239196288,0.00646953296053511
"TBCE",8.89144015813515,-0.458290328242126,0.134889266889644,-3.39752998003217,0.000679971369139286,0.00647848199597752
"SLC24A4",15.3920439505599,-0.490518370790988,0.144394041535641,-3.39708180181321,0.000681086036512953,0.00648555999288672
"CCDC12",5.1971593935667,-0.568124240991522,0.167277005343713,-3.39630805695119,0.000683014421526694,0.00650037456821232
"C12orf75",14.2224655581029,-0.42828402800416,0.126115330198928,-3.39597119024791,0.000683855570781747,0.00650483120626367
"MFAP3",15.2921771480656,-0.430144670987128,0.126676389564317,-3.39561833477052,0.000684737676143849,0.00650612677577856
"CREB5",50.5869046997204,-0.437648414018685,0.128881907194029,-3.39573198090416,0.00068445345614757,0.00650612677577856
"NFX1",6.58111270613377,-0.461909020633028,0.136046606457551,-3.39522633206697,0.000685718885962588,0.00650836015539573
"SRRM4",16.7172153108274,-0.463248025551855,0.136435175024211,-3.395370918604,0.00068535682385739,0.00650836015539573
"MB21D2",12.097795089344,-0.462192368328839,0.136148156708154,-3.39477507080459,0.000686850042193504,0.00651555137904604
"CDCA8",1.46647726773386,-0.792456904627556,0.23344948003943,-3.39455416432587,0.000687404410596798,0.0065172662732941
"PKMYT1",1.09493842028916,-1.04391748314034,0.307610011426071,-3.39363949274852,0.000689704222739034,0.00653551882981122
"FSTL4",34.9851996162814,-0.476046448546202,0.140302275821949,-3.39300589215195,0.000691301512283015,0.00654709819857612
"MATR3",31.9851779772466,-0.693005036819186,0.204259858496029,-3.39276175907396,0.000691917882080262,0.00654938006125349
"ELFN1",4.27702313618825,-0.619336394385491,0.182561516942333,-3.39248054441356,0.000692628505837061,0.00655255113032946
"C1S",7.45753653139736,-0.480542985660742,0.141655666948346,-3.39233153189678,0.000693005332341033,0.00655256261392375
"ALKBH3",3.69752056267305,-0.526710388627526,0.155336993607202,-3.39075951192548,0.000696992319678713,0.00658669069165501
"ECI1",0.848140093268434,-1.00901498837664,0.297651772521881,-3.38991762027039,0.000699136296626502,0.00660337449629092
"RGS4",1.10679912227902,-0.987196946919058,0.291295159394394,-3.38899193852535,0.000701500728235856,0.00662094139097762
"NSG2",19.5707998854566,-0.440722251777625,0.13005474209464,-3.38874419094163,0.000702134799272491,0.00662094139097762
"MTMR4",2.54621700105131,-0.691873060188088,0.204159419709663,-3.38888629861902,0.000701771031886005,0.00662094139097762
"FBXO10",4.9062586260944,-0.56960140544406,0.16810871441249,-3.388291959966,0.000703293587027842,0.00662828558924944
"NLRP3",3.32881321200037,-0.644699716284136,0.190282906863277,-3.38811155931819,0.00070375633777086,0.00662906550346255
"GALNT6",2.92562727553169,-0.708342118766837,0.209125599324349,-3.38716121343047,0.000706198771345966,0.00664848222672983
"HROB",1.23409456771688,-0.876328653042658,0.258743296559628,-3.38686514663272,0.000706961284622867,0.00665207098718765
"TNFRSF8",6.23115996693917,-0.586718905261583,0.173258026053986,-3.38638802844704,0.000708191701644442,0.00666005619147563
"SCNN1A",2.62351412323228,-0.646444397103948,0.190957698492049,-3.38527538930757,0.000711068767809073,0.00668351005087785
"PDGFRB",3.10359174410115,-0.718498615036723,0.212252948670969,-3.38510545806612,0.000711509131400485,0.00668404781759907
"SGF29",2.58059812892001,-0.675537692209161,0.199608861542906,-3.38430712438061,0.000713581344670034,0.00669990665111343
"LRIG1",12.7999615704318,-0.474267835981732,0.140144511325534,-3.38413421614553,0.000714030896065949,0.00670000792023664
"ENPP6",10.9000915515876,-0.481447027008782,0.142287865461049,-3.38361268860681,0.000715388431771264,0.00670000792023664
"CLIC5",18.1123606803431,-0.465441444195376,0.13755064427202,-3.38378236364287,0.000714946504855322,0.00670000792023664
"ESR2",22.9801522220365,-0.383776569219934,0.113423728866954,-3.38356508866064,0.000715512453734644,0.00670000792023664
"CEACAM1",3.99671936453084,-0.58371027883961,0.172491695379791,-3.38399061795062,0.000714404443053616,0.00670000792023664
"IGFBPL1",1.50099490660785,-0.815317679058327,0.241004527544737,-3.38299735430067,0.000716993230081694,0.00670707226743663
"RP5-1042K10.14",5.78715372157224,-0.50013619036139,0.147838898275072,-3.38298104353312,0.000717035814202884,0.00670707226743663
"SRGAP3",35.5626584366921,-0.464320706910693,0.137266524759204,-3.38262156578391,0.000717974934826605,0.00671143912361428
"SORD",3.0053351552382,-0.633155020432901,0.187185082189803,-3.38250790621707,0.000718272103398559,0.00671143912361428
"GCNT2",10.5282068846122,-0.481866336523356,0.142517089928818,-3.38111265648233,0.000721929376457822,0.00674200105583871
"FAM47E-STBD1",5.96216267524268,-0.501398515889677,0.148379384171916,-3.37916563468645,0.000727061893406982,0.00678192872990384
"FAM107B",23.7437987660717,-0.393466924285899,0.116440857136343,-3.37911394644904,0.000727198608794948,0.00678192872990384
"CNBD2",6.63559706436646,-0.464313888452903,0.137409644815223,-3.37904874928738,0.000727371089346522,0.00678192872990384
"JPH3",7.38485601710874,-0.541872543259789,0.160380048805788,-3.37867800449398,0.000728352625711698,0.00678745275402808
"GARNL3",14.7836276133555,-0.473753321947093,0.14022528145028,-3.37851575013648,0.000728782576484378,0.00678783344728776
"DGAT2",3.96025154091644,-0.630686774949868,0.186705421988517,-3.37797782320783,0.000730209692774146,0.00679749631293756
"SLC7A1",8.63492224138461,-0.450389419174526,0.133368906459638,-3.37701966020715,0.000732758124296621,0.00681758158845577
"CACNB1",2.02816164112056,-0.723250120285085,0.214235679752641,-3.37595549499578,0.000735598172113485,0.00684035720283569
"ACOT11",7.44995234294156,-0.544246476581972,0.161244649274825,-3.37528394913968,0.000737395654283726,0.00685153849666336
"KRT86",6.15120747682,-0.554535794270255,0.1642965383414,-3.37521289169195,0.000737586087516984,0.00685153849666336
"ABCC6",4.02657325589345,-0.6329820048156,0.187547693223267,-3.37504553608166,0.000738034779338005,0.00685205786351863
"KANK4",6.52899662144191,-0.561944701668045,0.166539557793322,-3.37424158628683,0.000740193759941758,0.00686844688414041
"CCT7",2.36175904299037,-0.608233829692011,0.180319818949259,-3.37308363127387,0.000743313720427432,0.00689099181881934
"KLK13",0.825115209937356,-0.943264278541419,0.279647558607894,-3.37304671364576,0.000743413390829349,0.00689099181881934
"RRM1",4.40193836415789,-0.47519117391481,0.140888749383095,-3.37281135644624,0.000744049101265528,0.00689322175867081
