"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BHLHE41",1.10216528083339,-0.211429580697856,0.517369997808374,-0.408662237071131,0.682787550245391,NA
"C12orf71",0.169630725364497,-0.351434314226084,1.05705734436003,-0.332464758039074,0.739538346688524,NA
"REP15",0.0978311724118283,0.0726428847735734,1.37684863784497,0.0527602546691504,0.957922929547901,NA
"MANSC4",1.45911490377836,-0.192064309839825,0.438488197465673,-0.43801477656616,0.661375571842793,NA
"PTHLH",1.51347113155436,0.128157264633643,0.397636310355076,0.32229769087034,0.747227182304341,NA
"ETFBKMT",2.23223126786165,-0.534305578989389,0.38745173799299,-1.37902486063711,0.167887088958312,NA
"H3-5",0.954162184410258,-0.112679854247272,0.718500293910266,-0.156826455329668,0.875381622494079,NA
"YARS2",2.31848729336561,-0.598524548766216,0.392325072261618,-1.52558322443154,0.127113692580327,NA
"ALG10",1.43018990750233,0.300122417264583,0.380641610614993,0.78846455273159,0.430425024863678,NA
"ALG10B",2.16024253982748,0.203777492002597,0.353772940756899,0.576012092859939,0.564607007805856,NA
"ZCRB1",1.76416687340641,-0.332421821572323,0.410144387050744,-0.810499502291605,0.417653150978545,NA
"TWF1",1.80156375482329,-0.543577907410278,0.463469542966428,-1.17284493805379,0.240857993552022,NA
"AMIGO2",0.478251943549037,0.0103066399896712,0.625091439551287,0.0164882117039863,0.986844906508594,NA
"ENDOU",1.64103399528228,-0.136181939528214,0.449927038849996,-0.302675606863487,0.762137089215172,NA
"TMEM106C",0.864400838774971,-0.65599126027991,0.605719879941646,-1.08299443687255,0.278810892323063,NA
"CCDC184",0.188002153026795,0.0925123217914911,1.05087938759683,0.0880332442365721,0.929850253625626,NA
"OR10AD1",0.09991822921711,0.222754920349388,1.24577120849511,0.17880885256489,0.858087793971371,NA
"H1-7",0.0977619486516037,0.156994298031231,1.64870198705759,0.0952229688953163,0.924137726340403,NA
"ZNF641",2.08295789811748,-0.515015422989094,0.392153434192769,-1.3133008105596,0.189081605522937,NA
"ANP32D",0.125237600596036,0.0143016922471523,1.21342910740858,0.0117861786566956,0.990596207739207,NA
"C12orf54",1.41687228907452,-0.687542592880747,0.494782484205648,-1.38958555492232,0.164654764664509,NA
"OR8S1",0.130925278829353,-0.26271021053817,1.14716819740096,-0.229007578080852,0.81886302617697,NA
