"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP11-112B10.2",3.31994817241312,-0.793155710490492,0.461031547622201,-1.72039357085484,0.0853609248615163,0.388771692815553
"KNTC1",8.23545102765829,-0.311471320592365,0.181040090409259,-1.72045495496745,0.0853497749688124,0.388771692815553
"SLC25A53",5.38996493037085,-0.511512002584764,0.297298425705452,-1.72053384195026,0.0853354475601698,0.388771692815553
"FAM151B",4.00173858657688,-0.468680064993052,0.272493324466409,-1.71996897872934,0.0854380805922458,0.388873119364504
"NDUFV3",2.76387406322861,-0.660672611926285,0.384155847433646,-1.71980360663494,0.0854681468119397,0.388873119364504
"HORMAD2",9.53577151091185,0.279131166903113,0.162296835842969,1.71988052295233,0.0854541616301201,0.388873119364504
"PCP4L1",2.1343929413063,-0.595251396763969,0.346175242987223,-1.71950885807839,0.0855217561096566,0.388885740285175
"MINK1",10.483662325706,0.466034650219736,0.271031889368704,1.71948271956203,0.0855265115329486,0.388885740285175
"C20orf203",3.24023333318321,-0.647321843915328,0.37656926685329,-1.71899807258441,0.085614722883119,0.389160359927784
"EBPL",2.55947157417049,-0.618697808441394,0.359986752222212,-1.71866826937977,0.0856747929131242,0.389306926809848
"RP11-523H20.5",2.05015330587285,-0.670034954808185,0.390028679962798,-1.71791201321938,0.0858126652751535,0.389603669469175
"ELOC",3.62524123884272,-0.509648256255749,0.29663767429071,-1.71808337384781,0.0857814089773291,0.389603669469175
"TANGO2",652.154191862506,0.809182376526994,0.471043161402741,1.71785187182698,0.0858236372885425,0.389603669469175
"DEPDC1",2.79112464252811,0.55707625197924,0.324347176744289,1.71753075692233,0.0858822397058947,0.38962674649884
"PLEKHA4",2.33409616045245,-0.712350517990231,0.414755580519302,-1.71751882662632,0.0858844175686101,0.38962674649884
"BIN2",5.09164431674356,0.473311313078525,0.275664871112986,1.71698088032599,0.0859826654692405,0.389946020285298
"LIX1L",2.60141118926341,0.454219328486301,0.264617968851981,1.71650976861808,0.0860687815918599,0.390210085305156
"S100Z",6.24053796682315,-0.380646304127185,0.221947850795765,-1.71502586198707,0.0863404854543467,0.391061745546055
"CDHR3",15.5638721938695,-0.248012507952063,0.144600273176868,-1.71515933202081,0.0863160187221096,0.391061745546055
"LRRC6",17.1519900467839,-0.294584655886535,0.171759035906704,-1.71510426995263,0.0863261116115651,0.391061745546055
"ANKRD35",1.98027245294582,0.678469417588344,0.39575790698775,1.71435467392783,0.0864636075722209,0.391424872303003
"POTEM",1.75291535132413,-0.841874441979878,0.491097003434594,-1.71427322116007,0.0864785588356729,0.391424872303003
"TGFB1",10.1002736242985,0.598914580663639,0.349398282488622,1.71413143876328,0.086504589033013,0.391424872303003
"ATP1A2",2.67116348165411,-0.652571718871798,0.380751423790974,-1.7139048683638,0.0865461988134896,0.391486539799396
"RBBP4",5.14333639791845,-0.717131648736317,0.418852859643043,-1.71213263136719,0.0868722290572375,0.391821198175309
"SLC30A7",9.71408408214816,-0.368355274458981,0.21507929188494,-1.71264872238857,0.086777184015612,0.391821198175309
"MPZL1",8.23483704410057,-0.380685612970403,0.222321433766779,-1.71232078941049,0.0868375675156114,0.391821198175309
"SP100",13.3327904277966,0.242306100913569,0.141494051111025,1.71248260270278,0.086807768003568,0.391821198175309
"NPHP3-ACAD11",16.3313279943621,-0.251386513950232,0.146723733436646,-1.71333231551648,0.0866514204948206,0.391821198175309
"CSNK1G3",12.9916004089347,-0.368817707278458,0.215370587653421,-1.71247945829989,0.0868083469976758,0.391821198175309
"FCHSD1",1.35875101386257,-0.816041441960713,0.476611614172664,-1.71217280002137,0.0868648284494443,0.391821198175309
"RRP12",8.22249971632606,0.509557351618609,0.297574713765258,1.71236777873732,0.0868289131173514,0.391821198175309
"NME2",4.15794384691561,-0.920106942262949,0.537125735344722,-1.71301965576539,0.0867089235579606,0.391821198175309
"ADCY8",21.9947382350463,-0.218145555089925,0.12743934747001,-1.7117598247375,0.0869409386334217,0.391878438279704
"ZSCAN22",1.34716472362489,-0.763298832421391,0.445884622962896,-1.71187520966586,0.0869196680983633,0.391878438279704
"NDFIP2",9.11092027368426,-0.411744589402015,0.240561639999234,-1.71159703352258,0.0869709553851519,0.391887483669456
"ZSWIM2",1.7925834509325,0.61392721608678,0.35881190285497,1.71100014019024,0.0870810869476591,0.392257400993142
"YEATS2",10.7530661845762,0.308419836447553,0.18029685798456,1.71062235856581,0.08715084880534,0.392382501442336
"COQ2",2.63922941855622,-0.59669613915909,0.348856539936776,-1.71043414942782,0.0871856206840481,0.392382501442336
"ADAMTS15",2.57773902793451,-0.655884650177472,0.38346986589931,-1.71039424085983,0.0871929952815541,0.392382501442336
"CSDE1",9.3066265787491,-0.510082321451664,0.2983804175973,-1.70950334327932,0.0873577529547648,0.392744961950551
"SAMD5",20.717753643802,-0.223922727135423,0.130986602032469,-1.7095086341725,0.0873567737452409,0.392744961950551
"PA2G4",3.46369204379595,0.865731326304836,0.506364618621902,1.70969948228407,0.0873214585434587,0.392744961950551
"GMNC",3.16344300904453,-0.475203380492337,0.278073303950104,-1.70891406597451,0.0874668686077361,0.393002438373575
"DPY19L2",8.55670830726409,-0.375914714330458,0.21997587098685,-1.70889067352723,0.0874712024226512,0.393002438373575
"RNF169",8.07080376185022,-0.312945117016006,0.183179178849522,-1.70840986940489,0.087560317251319,0.393150320495251
"PNPLA6",3.3761347215275,0.564344316581367,0.330313582491342,1.70851078034661,0.0875416078026977,0.393150320495251
"KCNN3",18.2706733182082,-0.346976858368295,0.203174530078764,-1.70777733918608,0.0876776653587988,0.393550919485067
"FCSK",1.85480143344116,-0.848217660306055,0.496737600351953,-1.70757691728,0.0877148744358562,0.393591663961534
"WDR88",2.66835381795599,-0.627573282874463,0.367580592562972,-1.70730799060604,0.0877648216904914,0.393689522369883
"RPE65",1.56424315376305,-0.731347394462193,0.428473168773038,-1.70686859239391,0.0878464796694661,0.393929518287019
"SLC25A18",1.77839580271232,-0.76016249833509,0.445423137111451,-1.70660757154356,0.0878950169174605,0.39402088487414
"PARD3B",105.022636715443,-0.144614293081673,0.0847962979774548,-1.70543168193643,0.0881139437391814,0.394284496497238
"UGT1A6",8.44295529484567,-0.352641695252835,0.20679244778967,-1.70529291094571,0.0881398090674102,0.394284496497238
"LSAMP",120.427337433144,-0.164135386469749,0.0962488880851818,-1.70532241707028,0.0881343089502872,0.394284496497238
"SLC51A",2.39516658435012,-0.652190833671373,0.382284808131432,-1.70603387788077,0.0880017721888004,0.394284496497238
"GPR78",5.36396912034812,-0.564065720562445,0.331024477957232,-1.70400003058179,0.0883810815272025,0.394284496497238
"DUSP22",9.92287393705024,-0.365276614172936,0.214324907317698,-1.70431247933064,0.0883227247886855,0.394284496497238
"RCL1",777.92284513804,0.763615580005176,0.448118602532168,1.70404793661821,0.0883721319946963,0.394284496497238
"DNTT",3.13565525213574,-0.542027511985666,0.318108547328896,-1.70390741316755,0.0883983858559631,0.394284496497238
"CASP7",10.9961974565802,-0.375297560770058,0.220197376652828,-1.70436890064212,0.0883121901683942,0.394284496497238
"DEPDC7",2.15109201762483,-0.6608863199124,0.387651840015915,-1.70484504829196,0.0882233273164729,0.394284496497238
"ALKBH8",6.71470303527139,0.348828088963271,0.204713703629571,1.70398015754956,0.0883847943081418,0.394284496497238
"PCNX4",6.39736213821846,-0.35629602278376,0.209109433259958,-1.7038735040749,0.0884047220007029,0.394284496497238
"IGF1R",37.0704444380191,-0.237430041956539,0.139244151327862,-1.70513475569606,0.0881692948642402,0.394284496497238
"FAM210A",6.28032690431932,-0.372099125404399,0.218192261262057,-1.70537269861049,0.0881249368097409,0.394284496497238
"TRMU",2.51844419142536,-0.684115034114391,0.401170005205697,-1.70529956187431,0.0881385692705987,0.394284496497238
"MED14",9.30415042161354,0.364390532719623,0.21381266969616,1.70425135815124,0.0883341380808957,0.394284496497238
"MFSD4B",15.3210882396528,0.217154171855559,0.127465552454712,1.70363025675281,0.088450185151678,0.394361548902845
"SCMH1",20.3779442901368,-0.228604104111883,0.134258339948412,-1.70271808961531,0.0886208379066551,0.39474503124865
"PF4V1",3.38139403422756,1.04391305854624,0.613084121262397,1.70272401835612,0.088619727872259,0.39474503124865
"RABEPK",1.97897028413661,-0.69219971989968,0.406469532151702,-1.70295597860786,0.08857630689594,0.39474503124865
"ZC3H3",10.3629401996814,0.405461141941683,0.238183438297405,1.70230619240372,0.0886979845984257,0.394928613217741
"DNAAF4",9.54507163612697,-0.298749052054031,0.175523482687114,-1.70204605948127,0.088746734326108,0.394928613217741
"ZNF519",8.45689295474939,-0.297285594487209,0.174651124163214,-1.70216822772576,0.0887238369246134,0.394928613217741
"CAV2",16.2175280529276,-0.240606870602153,0.141403954168678,-1.70155687665663,0.0888384672030346,0.395211127070797
"IFT88",136.920683103557,0.615527622191972,0.361803145849945,1.70127769548819,0.0888908542404514,0.395318481143724
"GRIP1",71.8151261316761,-0.156518754184913,0.0920597660943992,-1.70018631184025,0.0890958861532326,0.396104398846482
"LRRCC1",3.73160534339642,0.409343381056794,0.240789177760527,1.70000738764057,0.0891295359242531,0.396128124878089
"FIGN",13.8253269914755,-0.246435556221913,0.145003539076401,-1.69951407939132,0.0892223640452245,0.396414765118049
"WDR5",3.40756429197822,-0.867319607015781,0.510422136067773,-1.69922020564684,0.0892777006458924,0.396534701503708
"CCDC173",4.05697138057729,-0.483931132406477,0.28486964803957,-1.69878095380402,0.0893604635629957,0.396733096248257
"ADCY7",8.19938716704026,0.47737106917379,0.281024356272144,1.69868219077603,0.0893790807929744,0.396733096248257
"PRKCI",9.39635727873117,-0.335905224576122,0.197807838117665,-1.69813910193139,0.0894815110587724,0.396990521939909
"TNRC18",12.5561866894382,0.413780190022636,0.243680512209307,1.69804382907413,0.0894994899128151,0.396990521939909
"ZNF282",4.95536756052933,-0.653398428328,0.384822063687206,-1.6979235079907,0.0895221997512981,0.396990521939909
"RBSN",2.85394515004449,-0.630694727865688,0.37165274838012,-1.69700003730532,0.0896966534789771,0.39726048712389
"DNAH10",16.4084247753075,-0.306484045668059,0.180567994446576,-1.69733316586588,0.0896336903121104,0.39726048712389
"INPP5K",2.40729662850749,-0.786911780529722,0.463632044735141,-1.69727651370444,0.0896443953764149,0.39726048712389
"DSN1",1.55157008390676,-0.727725459227555,0.428792900998294,-1.69714903752674,0.0896684872009333,0.39726048712389
"SLC8B1",5.01396297801758,-0.508495969706279,0.299727247808885,-1.69652900569958,0.0897857418615202,0.397529213412826
"FGFR2",13.0424427458626,-0.312922132103398,0.184490778739252,-1.69613968915847,0.0898594288541739,0.397729601106848
"RPL5",65.2072276906384,-0.913689501394853,0.539284159613261,-1.69426356236773,0.090215211272356,0.398038205880179
"INKA2",6.53230816940907,-0.383949358349219,0.226456153366265,-1.69546886954416,0.0899865108958431,0.398038205880179
"MGAT5",42.0480263070574,-0.189007695697095,0.111512778038393,-1.69494204181713,0.0900864160724253,0.398038205880179
"ZNF248",8.48225289973267,-0.323057806534452,0.190641196399553,-1.69458549692154,0.0901540802365668,0.398038205880179
"KCTD14",4.5843382160389,-0.599933597051928,0.35407753116002,-1.69435658649799,0.0901975438171441,0.398038205880179
"EIF1",8.58157887754481,0.765142684397198,0.451454069615993,1.69484059596147,0.0901056640418583,0.398038205880179
"CYB561",1.67015959961527,-0.889431244473821,0.524689618616337,-1.69515693262494,0.0900456543976025,0.398038205880179
"L34079.2",3.7281000628919,-0.573237309245919,0.338368370463812,-1.69412202582696,0.0902420977093795,0.398038205880179
"ZNF611",3.59202174874842,-0.564540314651509,0.33309816625765,-1.69481663917309,0.0901102099992343,0.398038205880179
"CBFA2T2",15.1283639314433,-0.307918293908568,0.181754784075984,-1.69414134254557,0.0902384279043468,0.398038205880179
"MAP7D3",3.23131479615017,0.470933252374242,0.277758947204764,1.69547464488,0.0899854161821982,0.398038205880179
"NFYA",5.20929179758442,0.580295651122976,0.342644726575402,1.69357823458368,0.0903454568750386,0.398368511547011
"DIS3",4.38949402456658,-0.776619842271974,0.458662939224764,-1.69322562573864,0.0904125286264758,0.398538654068375
"PI15",3.03165468573432,0.476487503085725,0.281552988006133,1.69235463086382,0.0905783772705376,0.399143961068376
"PROKR1",1.34734956321824,-0.75240397954558,0.444697144103657,-1.69194695653408,0.0906560877524167,0.399360618307324
"PCGF5",14.9987358574916,0.222945458740614,0.131807417323714,1.691448503183,0.0907511753045389,0.399653664993958
"MCM10",5.10609919448026,-0.405818604486348,0.240036424298865,-1.69065426495885,0.0909028540475125,0.400006561299803
"BET1L",2.05021742802649,0.649768396782966,0.384346474398562,1.69057982852515,0.0909170799037505,0.400006561299803
"TMPRSS4",3.4361422096518,-0.563944189954625,0.33355603332534,-1.69070301122262,0.0908935389164609,0.400006561299803
"RAB3IP",8.15385934352239,0.294033591121589,0.173944180570393,1.69039050434112,0.0909532705033763,0.400039989818528
"STARD13",22.414349433936,-0.237565796130287,0.140600211998397,-1.68965460829459,0.0910940520587575,0.400533275409829
"MYRFL",11.0886502582959,-0.295816646169432,0.175119150358444,-1.68923070700113,0.0911752265494828,0.400764245885584
"ENG",3.27046891631283,0.570637237440274,0.338040794835984,1.68807210892149,0.0913973876870104,0.401614588922413
"BPIFB6",1.4271105086489,-0.853250723314082,0.505527376573579,-1.68784276154803,0.0914414165884274,0.401681902508222
"EGR2",10.9244362533882,-0.283028643679213,0.167759300558349,-1.68711149091118,0.0915819159271592,0.401920509955108
"CALB2",2.4950784395947,-0.631820858379629,0.374450237282812,-1.68732930432738,0.0915400492120161,0.401920509955108
"RP1-130H16.18",1.45722695526195,-0.909518846245406,0.539095248449435,-1.68712087309505,0.091580112226097,0.401920509955108
"CAMK2A",6.56691946410557,-0.51276675541928,0.30397126403429,-1.68689220360461,0.0916240814885438,0.401979468205148
"PPID",1.50399940682706,-0.770480015656576,0.456821359328628,-1.68661118820915,0.0916781392141085,0.402090547255358
"SCLY",3.21531416506416,-0.53323564951622,0.316196982563327,-1.6864033463995,0.0917181373371538,0.402139912091544
"CPT1A",7.42993482713284,-0.438122541173183,0.259831753549655,-1.68617782541138,0.0917615535921259,0.402204228166489
"CSF2RA",12.9315373255476,-0.569605386806652,0.337842788109641,-1.68600724021315,0.0917944048325117,0.402222210464037
"DFFA",1.46562486398874,-0.865048213221272,0.513151916004577,-1.6857546201066,0.091843071687469,0.402262830702719
"XRRA1",15.381498100431,-0.275023931383042,0.163154980044547,-1.6856606602382,0.0918611781927801,0.402262830702719
"CEACAM6",2.01054178979466,-0.829453776470922,0.492127546095056,-1.68544472475172,0.0919028008390536,0.402319176013517
"TMEM41A",2.60213971583753,-0.581525570197625,0.345164631057695,-1.68477740148417,0.0920315265181499,0.402429387752199
"API5",3.63653423346739,0.45721836672074,0.27139166374887,1.68471780011572,0.0920430305773023,0.402429387752199
"CFAP53",3.50787894023311,-0.507316203877952,0.301095397386872,-1.68490188917139,0.0920075020420892,0.402429387752199
"ADGRE5",4.84721809559745,0.680140373874685,0.403694501109021,1.68478979031475,0.0920291354120272,0.402429387752199
"TFPI",8.61286353921491,0.27752470163907,0.164766189856123,1.68435467180136,0.0921131453666791,0.402610127093161
"UBR4",19.4934373105636,-0.319003755798947,0.189503348562449,-1.68336738225933,0.092303993518419,0.402692202523399
"ARL6",4.67156519192156,0.442669820949921,0.262934107288068,1.68357702055343,0.0922634428217517,0.402692202523399
"BST1",3.34758717506355,-0.523412357683525,0.310919078406946,-1.68343596142549,0.0922907265569904,0.402692202523399
"PRIMPOL",3.90492950683431,-0.432137683268468,0.256710754194763,-1.68336416066392,0.0923046167888315,0.402692202523399
"ACSM4",1.93198554589148,-0.64179944156374,0.381146476960067,-1.68386560117931,0.0922076455798383,0.402692202523399
"DNAJC7",4.61009500705986,-0.466666726316205,0.277171339595128,-1.6836759781797,0.0922443062492566,0.402692202523399
"SESN1",11.4693179096013,0.275526555152509,0.163737525596386,1.68273310683638,0.0924267696828803,0.402848266240865
"LYPLA1",6.22426105540323,-0.394135420582202,0.234206255179717,-1.68285608033724,0.0924029555620166,0.402848266240865
"FAM20A",5.02029022621976,-0.482891135004723,0.286940907073272,-1.68289401441605,0.0923956105288865,0.402848266240865
"MALT1",8.45321505629291,0.267248643721057,0.158899556968092,1.68187154716059,0.0925937510893067,0.403450380408125
"TMEM52B",1.4858239375681,0.604062864835769,0.359238209185695,1.68151062272867,0.0926637748631875,0.403629786460416
"SOCS2",1.54353492091494,0.618097263085699,0.367647712253844,1.6812215675068,0.0927198857822776,0.403748497348225
"SCGB2B2",7.54868599432134,-0.353185245030724,0.210118394886972,-1.68088684106268,0.0927848964028863,0.403905876033846
"SLC25A46",2.90902575731933,0.453753486182625,0.270037348727961,1.68033602877557,0.0928919548957317,0.404167317779998
"RBM28",5.35915596762398,-0.455858143110417,0.271466660743586,-1.67924172294954,0.0931049435497773,0.404167317779998
"TFDP1",6.7348338730345,0.442604282417932,0.26355693763806,1.67934976929257,0.0930838966812818,0.404167317779998
"C13orf46",1.69212935079634,-0.84162289853012,0.500935648275798,-1.68010182830261,0.0929375052453082,0.404167317779998
"PPIP5K1",8.25821796503676,-0.378377275271125,0.225232156361009,-1.67994340321748,0.0929683279778426,0.404167317779998
"SEC14L5",4.79663386008888,-0.473234124336283,0.281731843736621,-1.67973246495589,0.0930093802588081,0.404167317779998
"SLC39A11",35.7214666211476,-0.271446601936342,0.161557525017167,-1.68018544420941,0.0929212404804418,0.404167317779998
"ACAA2",3.36202286603075,0.444862653351883,0.264916682505281,1.67925496101218,0.0931023646383973,0.404167317779998
"CDKN2D",2.84293219056545,0.969423683253291,0.57720741326025,1.67950664004414,0.0930533458672917,0.404167317779998
"CFHR5",2.67887573884417,0.476944251143458,0.284222919500665,1.67806400687662,0.0933346043278894,0.404411411939145
"WWP1",14.2837535167253,0.236673123767739,0.141028808178135,1.67818991612547,0.0933100296883212,0.404411411939145
"CYP4F2",3.69927646852322,-0.528977070745479,0.315136464636839,-1.67856509831405,0.0932368333882767,0.404411411939145
"MEI1",8.28555261564153,-0.410941939232617,0.244836422284894,-1.67843466832905,0.0932622744453417,0.404411411939145
"PHF21B",13.2213300254609,-0.393088876122833,0.234245015437452,-1.67810988587629,0.0933256491828083,0.404411411939145
"MAGED4",1.50749607980925,-1.0867326355144,0.647464548286575,-1.67844345824074,0.0932605597516344,0.404411411939145
"SLFN5",3.44377900784899,0.447013341837878,0.266427185474666,1.677806793783,0.0933848226502775,0.404503731795676
"P2RX3",2.68703314120273,-0.71149989556453,0.424178938954068,-1.67735790305604,0.0934725160715927,0.404758270615182
"TUBA4B",51.8580154690552,0.735823645509783,0.438730729970409,1.67716459150106,0.0935103009570191,0.404796602936155
"SEMA3E",23.7822289655736,0.228853785240017,0.136487151901325,1.67674233106916,0.0935928790532082,0.405028756830633
"GSDMB",1.69719777863664,-0.699869257426383,0.417516290762213,-1.6762681430914,0.0936856819245019,0.405305001795209
"TYRO3",1.85199296248192,-0.806246631419081,0.481071216205652,-1.67594028546996,0.0937498897708225,0.405457405806361
"ASIP",5.76591249305398,-0.37071327785967,0.221232778966785,-1.67567066503887,0.0938027188518709,0.40556051899151
"MCL1",10.8789541671562,0.695832434991271,0.415486619188183,1.67474090104479,0.0939850787667891,0.406223428182313
"CLIC5",19.4497570906008,-0.244580123865619,0.146067328744953,-1.67443415284659,0.0940453053701785,0.406358204890107
"ASB11",2.32735985379678,0.564897124679281,0.337412180314405,1.67420489726512,0.0940903373622805,0.406427264598847
"VGLL1",1.86483248202529,-0.669083660325237,0.399758790377519,-1.67371844329771,0.0941859473324968,0.406714688002766
"DHX37",3.21216140901259,-0.693729867525678,0.414656798355444,-1.67302181051186,0.0943230024709466,0.406856063861615
"BTBD7",10.1925645830665,0.263387538748885,0.157396721683565,1.67339914028455,0.0942487469935766,0.406856063861615
"CDR2",6.39217096393524,-0.364083158698891,0.217628022638201,-1.67296083604163,0.0943350061587505,0.406856063861615
"SMAD7",3.57937742456652,-0.597303432583822,0.356970932150241,-1.67325509947244,0.0942770875395926,0.406856063861615
"FLNA",12.8737998578614,0.751533314729231,0.44940655096271,1.67227939405714,0.0944692409950598,0.407309445535249
"OC90",3.41708925700384,-0.558354935555693,0.333963247960016,-1.67190533379452,0.0945429908579071,0.407501843836407
"DRC3",3.18245201057583,-0.659098950029722,0.394273288968418,-1.67168045229287,0.0945873507848985,0.407567485319222
"PATL1",3.04029525109548,-0.558388288748724,0.334094784802906,-1.67134691754658,0.0946531742707804,0.407725542248303
"RAB5A",5.8243271164905,0.442327412521978,0.264804301674969,1.67039360661485,0.0948415137576396,0.408034323180546
"SH2D4A",7.67484797179261,-0.388841467437919,0.232777770451987,-1.67044072414175,0.0948321980036247,0.408034323180546
"EIF3F",3.18479768535143,-0.586977193291872,0.351348591119285,-1.67064052091955,0.0947927037018142,0.408034323180546
"BCL11B",11.5244125419562,-0.370745216770101,0.221898254212722,-1.67078924566341,0.0947633134873028,0.408034323180546
"SEC16B",6.50697459172332,-0.363314712806677,0.217671033183475,-1.66909996012395,0.0950975712140839,0.408417579060127
"ETNK2",1.98465835518578,-0.774729686352735,0.464067388849619,-1.66943358867172,0.0950314816327106,0.408417579060127
"PEX3",3.43086530007394,-0.508325973348768,0.304450105828649,-1.66965280555647,0.0949880762704234,0.408417579060127
"PLEKHB1",3.14945504252131,0.563329747395686,0.337453794117231,1.66935372254249,0.0950472992273865,0.408417579060127
"RNFT2",9.83137554503787,-0.395775754885713,0.237125124390639,-1.66905871279044,0.0951057445913725,0.408417579060127
"CKLF-CMTM1",2.2706419703305,-0.614431299617837,0.368069771018501,-1.66933377309856,0.0950512505708682,0.408417579060127
"PROC",3.17471370847313,0.876806500798687,0.52542992692639,1.66874107443355,0.0951687051653461,0.408437225143668
"TFG",6.0451322004064,0.442486810815632,0.265144169795832,1.66885363218191,0.0951463907532106,0.408437225143668
"MACO1",6.51851851122069,0.305044776016425,0.182861997677399,1.66816932928064,0.0952821175555714,0.40867323933783
"RUSC2",6.71227093428787,-0.36715694680828,0.220082905294502,-1.66826653945236,0.0952628271382057,0.40867323933783
"CCDC150",14.0071155523326,-0.26154229803971,0.15680002610457,-1.66799907204918,0.0953159109928055,0.408692893257843
"MAN1A2",17.3055426235983,0.255452664101704,0.153165970588119,1.66781605026775,0.0953522487012966,0.408723441047745
"RORA",76.8606876151339,-0.1495829861866,0.0897213813126591,-1.66719441896839,0.095475752136732,0.409126712037524
"MTFMT",2.22699813994131,0.449215932904483,0.269489725079289,1.66691302524545,0.0955317005142137,0.409126712037524
"PARD6G",8.85495265725454,-0.358026724875464,0.21478581226342,-1.66690118449895,0.0955340553374735,0.409126712037524
"TXLNA",2.72521769255817,-0.892326049614398,0.535481010373056,-1.66640092240197,0.0956335872134026,0.409367723145083
"CTR9",4.48604545517127,-0.386747438096159,0.232096148868173,-1.66632423666722,0.0956488519020283,0.409367723145083
"THBS4",8.47985268315086,-0.333863249639085,0.200484092545348,-1.66528548674537,0.0958558126349913,0.409456792680091
"GTPBP2",4.22122345145987,0.506675238260759,0.3041231226642,1.66602010995464,0.0957094090934273,0.409456792680091
"LPA",8.46658754898758,-0.349220457895478,0.209647303813893,-1.66575220163808,0.0957627799654939,0.409456792680091
"CCDC63",4.55514940240928,-0.570314927309635,0.342483598827076,-1.66523281483501,0.0958663165382936,0.409456792680091
"P4HB",3.31131692541883,0.780814516206955,0.46890368963997,1.66519166613185,0.09587452310914,0.409456792680091
"PTPRS",16.8672580286757,-0.407938981900778,0.244915674022477,-1.66563035840385,0.0957870606262886,0.409456792680091
"DSCAM",79.9845232906713,-0.159182952439138,0.0955736178174256,-1.66555327792682,0.0958024236048806,0.409456792680091
"RAP1A",20.0182958375807,0.22565467366514,0.135526704360218,1.6650200027396,0.0959087651949632,0.409478039012124
"ZFYVE9",19.7477572355539,-0.215856987133542,0.129746166596427,-1.66368681862456,0.0961750317975113,0.410114254763481
"LRIG2",5.70062825986738,-0.428090354100418,0.257281187413903,-1.6639007243531,0.0961322702536493,0.410114254763481
"VPS51",2.05853399691689,-0.699349335172651,0.420294059894949,-1.66395246068301,0.0961219300141022,0.410114254763481
"FRMD8",2.01882433618521,-0.817019420801171,0.491057427417913,-1.66379607594419,0.0961531884442412,0.410114254763481
"SLC6A12",2.67979863603167,-0.587036993500072,0.352885133033535,-1.66353563397154,0.0962052640540095,0.410118174704341
"ABTB1",2.37923021051834,0.946543951771166,0.569161131114415,1.66305093588847,0.096302239962034,0.410406530401711
"RP11-287D1.3",13.5731412580561,-0.305663620533948,0.183853620463267,-1.66253794602331,0.0964049615274241,0.410594160344046
"CDC34",2.16598447924247,0.892041476303425,0.536545686179453,1.66256387718878,0.0963997669440399,0.410594160344046
"BEST3",4.73335369573766,-0.381162641212637,0.229329885600721,-1.66207138774868,0.0964984616915717,0.410867309046494
"SCN2A",17.0191720855197,0.222102135255874,0.133670988043379,1.66155826710728,0.0966013768961138,0.411180366338159
"ANKRD33",12.3010886254614,1.13482531029666,0.683109920289257,1.66126310948043,0.0966606156206123,0.41118232689206
"GRK3",22.4923180849759,0.212058512045722,0.127645525375316,1.66130783999053,0.0966516362503373,0.41118232689206
"CCDC180",6.58695266602751,-0.401953033634273,0.241988447696865,-1.66104224172632,0.0967049632240506,0.411245939351882
"AKR1C3",6.78945753794878,-0.332942692811726,0.200461977532295,-1.66087702471202,0.0967381474634276,0.411262054439628
"ATP2B3",3.90034026914735,0.632994064249679,0.381170303441436,1.6606594441766,0.0967818629379018,0.411322917486083
"ZBTB17",3.4887144046471,-0.584069775149932,0.35183675661647,-1.66005900226796,0.0969025834669869,0.411665757995851
"RAX",1.41147858384549,0.875526687888348,0.527483122724159,1.65981933861075,0.0969508021296782,0.411665757995851
"SCAF1",3.02627469015749,0.647075818962185,0.389835953098146,1.65986696152491,0.0969412192030268,0.411665757995851
"ERO1A",6.05698827904028,0.390806290040669,0.235513125172238,1.65938220961087,0.0970387988585947,0.411822207842964
"RP13-1032I1.10",1.55448579943648,-1.04291952313329,0.628513193024779,-1.65934388443644,0.0970465169936567,0.411822207842964
"STRADB",10.412890746555,-0.303642332297477,0.183036394268806,-1.65891779889168,0.0971323575192412,0.412061496073894
"DNAJC8",3.23461697079562,-0.613505162524951,0.370026726122217,-1.65800229879156,0.0973170023812159,0.412344694220349
"RMDN2",13.6793948417916,-0.229490452122809,0.138398533690431,-1.65818557468341,0.0972800154913625,0.412344694220349
"MCMBP",6.35391794559485,-0.402221192597324,0.242591247452771,-1.65802021639561,0.0973133859355691,0.412344694220349
"NDUFV2",4.24616353226381,-0.57731928951632,0.348139978196202,-1.65829644876625,0.0972576454597134,0.412344694220349
"EOGT",3.62962618536973,-0.455292530959043,0.274664191490175,-1.65763337582842,0.0973914887781097,0.412535367694379
"DCDC2",21.2695180839221,-0.209949510648155,0.126684668391398,-1.65726060867528,0.0974667976058207,0.412729408384696
"COPG2",20.4410392950033,-0.243316131572257,0.146841025757276,-1.65700375843501,0.0975187152297694,0.412824310069502
"TSHZ2",47.2089566432748,-0.188935700194854,0.114038498594824,-1.65677120027806,0.0975657417133202,0.41289845502452
"NIPAL3",5.72594055427679,-0.432468912236783,0.2611461043991,-1.6560419816788,0.0977133173503166,0.41327298157445
"SLC7A6",4.21274244057981,-0.518050999778991,0.312810421751892,-1.65611809503549,0.0976979055747334,0.41327298157445
"BHMT2",1.64501364676164,0.636534067105824,0.384413715681935,1.65585680515233,0.0977508208412542,0.413306658927165
"SGPP2",13.4516781003651,-0.285092278978442,0.17230241013041,-1.6546041274911,0.0980048257216475,0.414137698618918
"SLCO1B1",8.98017776897427,0.289687665117413,0.175080652089911,1.65459553445487,0.0980065699469115,0.414137698618918
"CCDC148",25.2298903102053,-0.233015274222606,0.140942312034583,-1.65326700590402,0.0982765347813652,0.414413364535913
